GeneSymbol	Fetal Mesenchymal Stem Cells	Fetal CD14+ Monocytes	Fetal CD8+ Activated T Cells	Fetal Naive CD4+ T Cells	Fetal Naive CD8+ T Cells	Fetal Natural Killer T Cells	Fetal B Cells	Fetal GZMK+ Natural Killer	Fetal Memory CD4+ T Cells	Fetal Hofbauer Cells	Fetal Plasmacytoid Dendritic Cells	Fetal GZMB+ Natural Killer	Fetal Endothelial Cells	Fetal Syncytiotrophoblast	Fetal Fibroblasts	Fetal Cytotrophoblasts	Fetal Proliferative Cytotrophoblasts	Fetal Nucleated Red Blood Cells	Maternal CD8+ Activated T Cells	Maternal Naive CD4+ T Cells	Maternal FCGR3A+ Monocytes	Maternal CD14+ Monocytes	Maternal Natural Killer Cells	Maternal B Cells	Maternal Plasma Cells	Maternal Naive CD8+ T Cells	Fetal Extravillous Trophoblasts
TMEM98	78.38990167854542790	4.79238894602743404	0.00000000000000000	1.53955110883842283	0.00000000000000000	0.00000000000000000	4.54780165731040764	8.43231239774901375	0.19136745210160097	3.37141378678308579	0.00000000000000000	14.60703568516320239	1.22108765113395257	0.00000000000000000	56.60886311249439018	5.76969956255025540	10.60821168040408047	0.00000000000000000	0.00000000000000000	0.00000000000000000	3.11388489783947664	1.28843078705466119	8.76790267259524292	2.68086411623565901	22.90123972907655414	0.00000000000000000	1.80764762128012002
TMIGD2	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
TMIGD3	5.45953188227201824	2.89985375276843405	0.00000000000000000	5.00914760716822638	0.00000000000000000	0.00000000000000000	8.59128269487465168	0.00000000000000000	0.00000000000000000	229.87560875019698869	0.00000000000000000	20.09256836675373492	16.96842308220099937	22.59039885117992696	0.00000000000000000	3.12696804877816703	5.49416004892978371	0.00000000000000000	0.00000000000000000	0.00000000000000000	30.56916411528442268	10.05842547150814958	19.11720337373852274	0.00000000000000000	0.00000000000000000	8.36601867362797336	3.58323260102880603
TMOD1	5.62704040931382377	0.00000000000000000	7.02677187220014243	0.00000000000000000	0.00000000000000000	0.00000000000000000	1.63538831129998452	0.00000000000000000	0.00000000000000000	3.90817755178441839	0.00000000000000000	0.00000000000000000	0.00000000000000000	1.56319559369868100	2.44490027382904840	0.00000000000000000	0.00000000000000000	0.00000000000000000	3.52530548791832921	0.00000000000000000	0.00000000000000000	0.00000000000000000	6.33738294486337583	6.46835460356268932	29.37665269156607906	0.00000000000000000	0.00000000000000000
TMOD2	0.55148845896095122	20.37690610085908460	2.60851803545999683	8.86215814990115014	1.59997763258583947	0.00000000000000000	6.67565303343294225	4.80883237943703268	12.36284502273851160	6.15966767969127016	0.69339694997327106	24.62349742846145162	0.87304804921982015	0.00000000000000000	4.89597559143669869	0.00000000000000000	0.00000000000000000	77.65825373133026233	4.16948754941097555	0.00000000000000000	3.18023458535674575	6.02506533747252160	2.12771698650722074	10.93333372188438979	23.58620706671501566	5.67323792466623722	0.00000000000000000
TMPRSS13	2.67332909754364501	1.07278776765549733	1.22222820538626431	0.61778095016811452	0.00000000000000000	0.00000000000000000	3.51686712316441552	0.00000000000000000	0.86238464439758156	5.59008319569927625	0.00000000000000000	27.54301618285344944	5.11280378172792727	27.71497982570069141	0.00000000000000000	32.61615114619853273	31.18755046673825859	0.00000000000000000	3.38517643793671663	1.11894417719500594	7.97949711534799455	3.77647364004967923	0.00000000000000000	7.17215129790432648	15.54983748885442907	7.30233019024676722	7.56595222707830306
TNF	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
TNFAIP2	37.14001469937257127	108.33797199943572309	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	91.21913712693631737	0.00000000000000000	0.00000000000000000	0.00000000000000000	9.73909699738711154	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	92.90247131423225824	213.19266601234247105	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	127.21729184311450922
TNFAIP3	6.43999005872234687	166.77951318753844134	206.88790396160075602	147.56749933667668984	296.62551046344179895	233.56140767662481039	50.52892195167142120	180.03634062887499567	288.51089062347665504	64.68230566457022235	43.70800283613317561	324.97580611883370239	24.32199002045643610	0.00000000000000000	3.63878301240642754	4.93448613112974499	5.20630739627499839	180.69216079859330648	335.09082559840828708	283.82505386236238110	153.04674967237022543	201.47881312748882010	323.35745100372690786	46.26727008181919842	0.00000000000000000	160.30063487227420183	72.23566826787470063
TNFAIP6	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
TNFAIP8L2	2.99894323352044356	7.06799903233635085	10.01616433745058465	1.77441529754504757	0.00000000000000000	12.45889131369501079	9.93284080367011235	0.00000000000000000	10.96041582634439493	121.17899999785079501	0.00000000000000000	56.33750765983894837	3.86159383652180876	0.00000000000000000	2.42752838311404284	2.28989875887374739	1.88688990570935045	0.00000000000000000	1.71364366629163944	23.00635283808949083	41.76428377838063710	8.80909978263011517	3.00395380863879469	5.72238978261621423	1.69895977888182226	0.00000000000000000	0.93148806205348711
