## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/STP_0596_T_S12_GRCh38_Aligned.sortedByCoord.out.bam --OUTPUT /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/deduplicated_data/STP0596_marked_duplicates.bam --METRICS_FILE /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/deduplicated_data/STP0596_mark_dup_metrics.txt --REMOVE_DUPLICATES true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Apr 17 17:32:21 ACST 2024

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
library	0	17277455	12247238	0	0	8524165	740	0.493369	11087142

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
534.0	0	7	0	6
535.0	0	4	0	4
536.0	0	6	0	6
537.0	0	5	0	6
538.0	0	4	0	3
539.0	0	5	0	5
540.0	0	4	0	4
541.0	0	1	0	1
542.0	0	4	0	4
543.0	0	3	0	3
544.0	0	6	0	6
545.0	0	6	0	6
546.0	0	6	0	7
547.0	0	4	0	3
548.0	0	4	0	6
549.0	0	4	0	2
550.0	0	2	0	2
551.0	0	3	0	3
552.0	0	7	0	7
553.0	0	3	0	3
554.0	0	4	0	4
555.0	0	5	0	5
556.0	0	4	0	4
557.0	0	4	0	4
558.0	0	4	0	4
559.0	0	10	0	10
560.0	0	6	0	6
561.0	0	5	0	5
562.0	0	5	0	5
563.0	0	2	0	2
564.0	0	5	0	6
565.0	0	4	0	3
566.0	0	5	0	5
567.0	0	1	0	1
568.0	0	4	0	4
569.0	0	3	0	3
570.0	0	3	0	4
571.0	0	7	0	6
572.0	0	4	0	4
573.0	0	2	0	2
574.0	0	7	0	7
575.0	0	5	0	5
576.0	0	4	0	4
577.0	0	3	0	3
578.0	0	7	0	7
579.0	0	5	0	7
580.0	0	6	0	4
581.0	0	4	0	4
582.0	0	1	0	1
583.0	0	1	0	1
584.0	0	3	0	3
585.0	0	5	0	5
586.0	0	3	0	3
587.0	0	3	0	4
588.0	0	4	0	3
589.0	0	4	0	5
590.0	0	8	0	7
592.0	0	1	0	2
593.0	0	5	0	4
594.0	0	2	0	2
595.0	0	7	0	7
596.0	0	3	0	3
597.0	0	1	0	2
598.0	0	6	0	5
599.0	0	5	0	5
600.0	0	3	0	3
601.0	0	1	0	1
602.0	0	4	0	4
603.0	0	3	0	3
604.0	0	4	0	4
605.0	0	2	0	2
606.0	0	2	0	2
607.0	0	4	0	5
608.0	0	7	0	7
609.0	0	7	0	6
610.0	0	5	0	6
611.0	0	3	0	2
612.0	0	1	0	1
613.0	0	1	0	1
615.0	0	3	0	3
616.0	0	1	0	1
617.0	0	2	0	2
618.0	0	4	0	4
619.0	0	4	0	4
620.0	0	2	0	2
621.0	0	2	0	3
622.0	0	3	0	2
623.0	0	7	0	7
624.0	0	2	0	2
625.0	0	4	0	4
626.0	0	2	0	2
627.0	0	4	0	4
628.0	0	1	0	1
629.0	0	3	0	3
630.0	0	2	0	2
631.0	0	7	0	7
632.0	0	3	0	3
633.0	0	3	0	3
634.0	0	2	0	2
635.0	0	1	0	1
636.0	0	1	0	1
637.0	0	3	0	3
638.0	0	2	0	2
639.0	0	1	0	1
640.0	0	2	0	3
641.0	0	4	0	3
642.0	0	1	0	1
643.0	0	4	0	4
644.0	0	1	0	1
645.0	0	3	0	3
647.0	0	3	0	3
648.0	0	1	0	1
649.0	0	3	0	4
650.0	0	6	0	5
651.0	0	1	0	1
652.0	0	1	0	1
653.0	0	2	0	2
654.0	0	3	0	3
655.0	0	2	0	2
656.0	0	2	0	2
657.0	0	3	0	3
658.0	0	1	0	1
659.0	0	1	0	1
660.0	0	3	0	4
661.0	0	3	0	2
662.0	0	1	0	2
663.0	0	4	0	4
664.0	0	7	0	6
665.0	0	1	0	1
666.0	0	1	0	2
667.0	0	5	0	4
668.0	0	1	0	1
669.0	0	1	0	1
670.0	0	3	0	3
671.0	0	2	0	2
672.0	0	2	0	3
673.0	0	3	0	2
674.0	0	4	0	4
676.0	0	3	0	4
677.0	0	2	0	1
678.0	0	1	0	1
679.0	0	3	0	5
680.0	0	6	0	4
681.0	0	5	0	5
683.0	0	1	0	1
684.0	0	3	0	3
685.0	0	1	0	1
686.0	0	2	0	2
687.0	0	1	0	1
688.0	0	3	0	3
689.0	0	3	0	3
691.0	0	3	0	6
692.0	0	4	0	1
693.0	0	2	0	3
694.0	0	3	0	2
695.0	0	4	0	6
696.0	0	3	0	1
697.0	0	1	0	2
698.0	0	3	0	2
699.0	0	2	0	2
700.0	0	2	0	2
701.0	0	1	0	1
702.0	0	4	0	4
703.0	0	1	0	2
704.0	0	2	0	1
705.0	0	2	0	2
706.0	0	3	0	3
707.0	0	3	0	3
708.0	0	3	0	3
709.0	0	3	0	3
710.0	0	4	0	4
712.0	0	1	0	1
713.0	0	1	0	1
714.0	0	3	0	3
715.0	0	1	0	2
716.0	0	2	0	1
717.0	0	3	0	3
718.0	0	2	0	2
719.0	0	1	0	1
720.0	0	3	0	3
721.0	0	2	0	2
722.0	0	3	0	3
723.0	0	3	0	3
725.0	0	2	0	2
726.0	0	3	0	4
727.0	0	2	0	1
728.0	0	4	0	4
729.0	0	2	0	2
730.0	0	2	0	3
731.0	0	1	0	0
732.0	0	2	0	2
733.0	0	3	0	3
734.0	0	2	0	2
736.0	0	4	0	4
737.0	0	2	0	2
738.0	0	3	0	3
739.0	0	2	0	2
740.0	0	1	0	1
741.0	0	1	0	1
743.0	0	3	0	3
744.0	0	4	0	5
745.0	0	3	0	2
746.0	0	3	0	3
747.0	0	2	0	2
748.0	0	1	0	1
749.0	0	2	0	2
750.0	0	5	0	5
751.0	0	1	0	1
752.0	0	1	0	1
753.0	0	1	0	1
754.0	0	2	0	2
755.0	0	1	0	1
756.0	0	2	0	2
757.0	0	2	0	2
758.0	0	1	0	2
759.0	0	5	0	4
760.0	0	1	0	2
761.0	0	1	0	0
762.0	0	4	0	4
763.0	0	2	0	2
764.0	0	1	0	1
765.0	0	1	0	1
766.0	0	1	0	1
767.0	0	3	0	3
768.0	0	2	0	2
769.0	0	3	0	3
770.0	0	1	0	1
771.0	0	2	0	2
772.0	0	1	0	3
773.0	0	6	0	6
774.0	0	4	0	2
776.0	0	1	0	2
777.0	0	2	0	1
778.0	0	5	0	5
779.0	0	1	0	1
780.0	0	1	0	1
781.0	0	5	0	5
783.0	0	0	0	1
784.0	0	1	0	0
785.0	0	3	0	3
786.0	0	1	0	1
787.0	0	1	0	1
788.0	0	1	0	2
789.0	0	3	0	2
790.0	0	2	0	2
791.0	0	1	0	1
792.0	0	2	0	2
793.0	0	1	0	1
794.0	0	1	0	1
795.0	0	3	0	3
796.0	0	1	0	1
797.0	0	5	0	5
798.0	0	2	0	2
799.0	0	3	0	3
800.0	0	0	0	1
801.0	0	3	0	2
802.0	0	1	0	1
803.0	0	2	0	2
804.0	0	5	0	5
805.0	0	2	0	2
806.0	0	3	0	3
807.0	0	2	0	2
808.0	0	2	0	2
809.0	0	1	0	3
810.0	0	3	0	1
811.0	0	1	0	1
812.0	0	0	0	1
813.0	0	2	0	1
817.0	0	6	0	6
819.0	0	3	0	3
820.0	0	2	0	3
821.0	0	3	0	2
824.0	0	1	0	1
825.0	0	2	0	2
826.0	0	1	0	1
827.0	0	2	0	2
828.0	0	2	0	3
829.0	0	5	0	4
830.0	0	1	0	1
832.0	0	0	0	2
833.0	0	3	0	2
834.0	0	1	0	0
835.0	0	1	0	1
836.0	0	1	0	1
837.0	0	2	0	2
838.0	0	2	0	3
839.0	0	1	0	0
840.0	0	2	0	2
841.0	0	2	0	2
842.0	0	3	0	3
843.0	0	2	0	2
844.0	0	1	0	1
845.0	0	2	0	2
846.0	0	1	0	1
847.0	0	1	0	1
848.0	0	1	0	2
849.0	0	1	0	0
850.0	0	2	0	2
851.0	0	1	0	1
853.0	0	2	0	2
854.0	0	1	0	1
855.0	0	1	0	1
857.0	0	1	0	2
858.0	0	2	0	1
859.0	0	1	0	1
860.0	0	0	0	1
861.0	0	2	0	2
862.0	0	2	0	1
863.0	0	1	0	1
864.0	0	3	0	4
865.0	0	1	0	0
867.0	0	2	0	2
869.0	0	2	0	2
870.0	0	2	0	2
871.0	0	2	0	3
872.0	0	1	0	0
873.0	0	4	0	5
874.0	0	3	0	3
875.0	0	2	0	1
876.0	0	2	0	2
878.0	0	2	0	2
879.0	0	1	0	1
880.0	0	1	0	1
881.0	0	2	0	2
882.0	0	1	0	1
884.0	0	1	0	1
885.0	0	1	0	1
886.0	0	2	0	2
887.0	0	1	0	1
888.0	0	2	0	2
889.0	0	2	0	2
890.0	0	1	0	1
891.0	0	1	0	1
892.0	0	3	0	3
893.0	0	2	0	2
894.0	0	2	0	2
897.0	0	1	0	1
898.0	0	2	0	2
899.0	0	2	0	2
901.0	0	1	0	1
903.0	0	2	0	2
904.0	0	1	0	1
905.0	0	2	0	2
906.0	0	2	0	2
908.0	0	0	0	1
909.0	0	4	0	3
911.0	0	2	0	2
916.0	0	2	0	2
918.0	0	1	0	1
919.0	0	1	0	1
920.0	0	1	0	1
923.0	0	1	0	1
924.0	0	1	0	1
925.0	0	1	0	1
926.0	0	1	0	1
927.0	0	1	0	1
928.0	0	3	0	3
929.0	0	1	0	1
930.0	0	1	0	1
931.0	0	2	0	2
932.0	0	1	0	1
933.0	0	1	0	1
934.0	0	1	0	1
937.0	0	1	0	1
938.0	0	2	0	2
939.0	0	4	0	4
940.0	0	1	0	1
942.0	0	2	0	2
943.0	0	2	0	2
944.0	0	1	0	1
945.0	0	2	0	2
947.0	0	2	0	2
948.0	0	3	0	3
949.0	0	1	0	1
950.0	0	3	0	3
951.0	0	1	0	1
952.0	0	1	0	1
954.0	0	1	0	1
955.0	0	1	0	1
956.0	0	1	0	1
958.0	0	2	0	2
961.0	0	1	0	1
964.0	0	1	0	1
967.0	0	1	0	1
968.0	0	1	0	2
969.0	0	4	0	3
970.0	0	1	0	1
971.0	0	1	0	1
972.0	0	1	0	2
973.0	0	1	0	0
975.0	0	1	0	1
976.0	0	0	0	1
977.0	0	1	0	0
979.0	0	1	0	1
983.0	0	3	0	3
984.0	0	2	0	2
985.0	0	1	0	1
986.0	0	1	0	1
987.0	0	1	0	1
991.0	0	1	0	1
992.0	0	3	0	3
993.0	0	1	0	2
994.0	0	2	0	1
995.0	0	1	0	1
998.0	0	1	0	1
1001.0	0	2	0	2
1002.0	0	0	0	1
1003.0	0	1	0	0
1004.0	0	0	0	1
1005.0	0	1	0	0
1006.0	0	1	0	2
1007.0	0	1	0	2
1008.0	0	3	0	2
1009.0	0	2	0	1
1010.0	0	1	0	2
1011.0	0	1	0	0
1012.0	0	1	0	1
1013.0	0	1	0	1
1014.0	0	1	0	1
1015.0	0	1	0	1
1017.0	0	1	0	2
1018.0	0	1	0	0
1021.0	0	2	0	2
1023.0	0	1	0	1
1025.0	0	1	0	1
1026.0	0	0	0	2
1027.0	0	2	0	0
1029.0	0	1	0	1
1030.0	0	2	0	2
1031.0	0	2	0	2
1034.0	0	2	0	2
1035.0	0	1	0	1
1036.0	0	1	0	1
1037.0	0	2	0	2
1039.0	0	1	0	1
1041.0	0	2	0	2
1042.0	0	2	0	2
1043.0	0	1	0	1
1044.0	0	1	0	2
1045.0	0	2	0	1
1046.0	0	1	0	1
1047.0	0	0	0	1
1048.0	0	4	0	3
1049.0	0	3	0	3
1050.0	0	3	0	3
1051.0	0	0	0	1
1052.0	0	2	0	1
1053.0	0	2	0	2
1055.0	0	1	0	1
1057.0	0	1	0	1
1062.0	0	0	0	1
1063.0	0	1	0	0
1068.0	0	1	0	1
1069.0	0	1	0	2
1070.0	0	1	0	1
1072.0	0	1	0	1
1073.0	0	1	0	0
1074.0	0	2	0	2
1075.0	0	3	0	3
1078.0	0	2	0	2
1083.0	0	1	0	1
1084.0	0	1	0	1
1085.0	0	2	0	2
1086.0	0	1	0	1
1088.0	0	1	0	1
1089.0	0	0	0	1
1090.0	0	2	0	1
1091.0	0	1	0	1
1093.0	0	0	0	1
1094.0	0	1	0	0
1097.0	0	0	0	1
1098.0	0	1	0	0
1102.0	0	1	0	1
1104.0	0	1	0	1
1105.0	0	1	0	1
1106.0	0	0	0	1
1107.0	0	2	0	3
1108.0	0	3	0	1
1109.0	0	1	0	1
1110.0	0	1	0	3
1111.0	0	3	0	1
1112.0	0	1	0	2
1113.0	0	1	0	0
1116.0	0	3	0	3
1117.0	0	2	0	2
1118.0	0	1	0	1
1119.0	0	0	0	1
1120.0	0	1	0	0
1121.0	0	2	0	2
1122.0	0	1	0	1
1126.0	0	2	0	3
1127.0	0	1	0	0
1131.0	0	0	0	1
1132.0	0	2	0	1
1133.0	0	1	0	1
1135.0	0	1	0	1
1136.0	0	1	0	2
1137.0	0	1	0	0
1138.0	0	2	0	2
1144.0	0	1	0	1
1145.0	0	1	0	1
1149.0	0	2	0	2
1150.0	0	1	0	2
1151.0	0	3	0	2
1152.0	0	1	0	1
1153.0	0	2	0	2
1155.0	0	1	0	1
1156.0	0	2	0	2
1157.0	0	1	0	1
1158.0	0	1	0	1
1159.0	0	1	0	1
1163.0	0	1	0	2
1165.0	0	1	0	0
1166.0	0	1	0	1
1167.0	0	1	0	2
1168.0	0	1	0	0
1170.0	0	1	0	1
1172.0	0	0	0	1
1173.0	0	1	0	0
1174.0	0	0	0	1
1175.0	0	1	0	1
1176.0	0	3	0	2
1178.0	0	1	0	1
1180.0	0	0	0	1
1181.0	0	1	0	0
1192.0	0	0	0	1
1193.0	0	2	0	1
1194.0	0	2	0	2
1195.0	0	1	0	1
1198.0	0	1	0	2
1199.0	0	1	0	0
1200.0	0	1	0	1
1202.0	0	2	0	2
1207.0	0	1	0	2
1208.0	0	1	0	0
1212.0	0	0	0	1
1213.0	0	3	0	2
1215.0	0	1	0	2
1216.0	0	1	0	0
1217.0	0	1	0	1
1218.0	0	1	0	1
1226.0	0	1	0	1
1227.0	0	1	0	1
1228.0	0	2	0	2
1232.0	0	1	0	1
1234.0	0	2	0	2
1235.0	0	0	0	1
1236.0	0	1	0	0
1239.0	0	1	0	1
1240.0	0	2	0	2
1242.0	0	1	0	1
1244.0	0	1	0	1
1245.0	0	1	0	2
1246.0	0	2	0	1
1250.0	0	1	0	1
1254.0	0	2	0	3
1255.0	0	1	0	0
1258.0	0	0	0	1
1259.0	0	1	0	1
1260.0	0	1	0	0
1261.0	0	1	0	1
1264.0	0	1	0	1
1265.0	0	1	0	1
1267.0	0	1	0	1
1268.0	0	1	0	1
1269.0	0	0	0	1
1270.0	0	1	0	0
1272.0	0	1	0	2
1273.0	0	1	0	0
1278.0	0	2	0	2
1284.0	0	1	0	1
1286.0	0	1	0	1
1288.0	0	1	0	1
1289.0	0	1	0	1
1292.0	0	1	0	1
1297.0	0	1	0	1
1298.0	0	0	0	2
1299.0	0	3	0	1
1302.0	0	1	0	1
1304.0	0	1	0	1
1305.0	0	1	0	1
1306.0	0	1	0	1
1312.0	0	1	0	1
1313.0	0	1	0	1
1314.0	0	0	0	1
1315.0	0	1	0	0
1321.0	0	2	0	2
1323.0	0	1	0	1
1325.0	0	1	0	1
1327.0	0	1	0	1
1330.0	0	1	0	1
1332.0	0	1	0	1
1333.0	0	2	0	2
1336.0	0	1	0	1
1337.0	0	1	0	1
1338.0	0	1	0	1
1341.0	0	1	0	1
1348.0	0	1	0	2
1350.0	0	3	0	3
1352.0	0	1	0	0
1354.0	0	1	0	1
1355.0	0	2	0	2
1361.0	0	1	0	1
1365.0	0	2	0	2
1372.0	0	1	0	1
1373.0	0	1	0	1
1374.0	0	1	0	1
1375.0	0	1	0	1
1378.0	0	1	0	2
1380.0	0	1	0	0
1383.0	0	0	0	1
1384.0	0	2	0	1
1388.0	0	1	0	1
1397.0	0	1	0	1
1398.0	0	0	0	1
1399.0	0	1	0	0
1404.0	0	0	0	1
1405.0	0	1	0	1
1408.0	0	1	0	0
1410.0	0	1	0	1
1416.0	0	0	0	1
1418.0	0	2	0	1
1419.0	0	1	0	1
1421.0	0	1	0	1
1430.0	0	1	0	1
1431.0	0	1	0	1
1432.0	0	0	0	1
1433.0	0	1	0	0
1437.0	0	0	0	1
1438.0	0	1	0	0
1439.0	0	1	0	1
1445.0	0	1	0	1
1446.0	0	1	0	1
1451.0	0	1	0	1
1454.0	0	1	0	1
1458.0	0	1	0	1
1464.0	0	1	0	1
1465.0	0	1	0	1
1466.0	0	0	0	1
1467.0	0	1	0	0
1469.0	0	1	0	1
1470.0	0	1	0	1
1471.0	0	2	0	2
1472.0	0	1	0	1
1473.0	0	0	0	1
1474.0	0	1	0	0
1475.0	0	1	0	1
1477.0	0	0	0	1
1478.0	0	2	0	1
1484.0	0	1	0	1
1485.0	0	1	0	1
1486.0	0	1	0	1
1488.0	0	1	0	1
1489.0	0	1	0	1
1498.0	0	1	0	1
1499.0	0	0	0	1
1500.0	0	1	0	0
1502.0	0	0	0	1
1503.0	0	1	0	0
1507.0	0	1	0	1
1512.0	0	1	0	1
1526.0	0	1	0	1
1530.0	0	0	0	1
1531.0	0	1	0	0
1534.0	0	0	0	1
1535.0	0	1	0	0
1538.0	0	0	0	1
1539.0	0	1	0	0
1541.0	0	2	0	2
1546.0	0	1	0	1
1547.0	0	1	0	1
1553.0	0	1	0	1
1560.0	0	1	0	1
1561.0	0	1	0	1
1562.0	0	0	0	1
1563.0	0	1	0	0
1565.0	0	1	0	1
1574.0	0	2	0	3
1575.0	0	1	0	0
1584.0	0	1	0	1
1587.0	0	1	0	1
1588.0	0	1	0	1
1590.0	0	1	0	1
1591.0	0	1	0	1
1592.0	0	1	0	1
1595.0	0	1	0	1
1597.0	0	0	0	1
1598.0	0	1	0	0
1603.0	0	0	0	1
1604.0	0	1	0	0
1606.0	0	1	0	1
1607.0	0	1	0	1
1610.0	0	1	0	1
1611.0	0	0	0	1
1612.0	0	1	0	0
1615.0	0	1	0	1
1623.0	0	0	0	1
1624.0	0	1	0	0
1626.0	0	1	0	1
1627.0	0	1	0	1
1629.0	0	0	0	1
1630.0	0	1	0	0
1635.0	0	1	0	1
1645.0	0	1	0	1
1646.0	0	1	0	1
1648.0	0	0	0	1
1649.0	0	1	0	2
1650.0	0	2	0	1
1652.0	0	1	0	0
1661.0	0	1	0	1
1666.0	0	1	0	1
1668.0	0	1	0	1
1670.0	0	1	0	1
1682.0	0	0	0	1
1683.0	0	1	0	0
1686.0	0	0	0	1
1687.0	0	1	0	0
1706.0	0	1	0	2
1708.0	0	1	0	0
1712.0	0	0	0	1
1713.0	0	1	0	0
1717.0	0	0	0	1
1718.0	0	1	0	0
1724.0	0	1	0	1
1725.0	0	1	0	1
1732.0	0	1	0	1
1734.0	0	1	0	1
1738.0	0	0	0	1
1739.0	0	1	0	0
1740.0	0	1	0	1
1756.0	0	0	0	1
1757.0	0	1	0	0
1768.0	0	0	0	1
1769.0	0	1	0	0
1771.0	0	1	0	1
1774.0	0	0	0	1
1775.0	0	2	0	1
1781.0	0	0	0	1
1782.0	0	1	0	0
1791.0	0	0	0	2
1792.0	0	4	0	2
1797.0	0	1	0	1
1798.0	0	0	0	1
1800.0	0	1	0	0
1809.0	0	0	0	1
1810.0	0	1	0	0
1833.0	0	1	0	1
1835.0	0	0	0	1
1836.0	0	1	0	0
1850.0	0	0	0	1
1851.0	0	1	0	1
1854.0	0	1	0	0
1878.0	0	0	0	1
1880.0	0	1	0	0
1881.0	0	1	0	1
1888.0	0	1	0	1
1893.0	0	1	0	1
1896.0	0	1	0	2
1897.0	0	1	0	1
1898.0	0	1	0	0
1899.0	0	1	0	1
1901.0	0	1	0	1
1904.0	0	1	0	1
1911.0	0	1	0	1
1919.0	0	0	0	1
1920.0	0	1	0	0
1931.0	0	0	0	1
1932.0	0	1	0	0
1935.0	0	0	0	1
1936.0	0	1	0	0
1959.0	0	0	0	1
1961.0	0	1	0	0
1963.0	0	0	0	1
1964.0	0	1	0	0
1980.0	0	0	0	1
1982.0	0	1	0	0
1987.0	0	0	0	1
1989.0	0	2	0	1
2005.0	0	0	0	1
2006.0	0	1	0	1
2007.0	0	1	0	0
2033.0	0	1	0	1
2048.0	0	1	0	1
2067.0	0	1	0	1
2076.0	0	1	0	1
2080.0	0	1	0	1
2084.0	0	0	0	1
2085.0	0	1	0	0
2087.0	0	0	0	1
2089.0	0	1	0	0
2098.0	0	1	0	1
2105.0	0	0	0	1
2108.0	0	1	0	0
2129.0	0	0	0	1
2131.0	0	1	0	0
2134.0	0	0	0	1
2135.0	0	1	0	0
2146.0	0	1	0	1
2147.0	0	1	0	1
2161.0	0	0	0	2
2162.0	0	2	0	0
2177.0	0	0	0	1
2180.0	0	1	0	0
2190.0	0	0	0	1
2191.0	0	1	0	0
2198.0	0	0	0	1
2200.0	0	1	0	0
2217.0	0	0	0	1
2218.0	0	1	0	0
2251.0	0	1	0	1
2266.0	0	0	0	1
2268.0	0	1	0	0
2275.0	0	0	0	1
2276.0	0	1	0	0
2285.0	0	1	0	1
2291.0	0	1	0	1
2319.0	0	0	0	1
2320.0	0	1	0	0
2322.0	0	1	0	1
2328.0	0	1	0	1
2332.0	0	1	0	2
2335.0	0	1	0	0
2349.0	0	1	0	1
2350.0	0	0	0	1
2351.0	0	1	0	0
2361.0	0	1	0	1
2372.0	0	1	0	1
2376.0	0	0	0	1
2377.0	0	1	0	0
2382.0	0	0	0	1
2384.0	0	1	0	0
2405.0	0	0	0	1
2407.0	0	0	0	2
2408.0	0	2	0	0
2410.0	0	1	0	0
2417.0	0	0	0	1
2418.0	0	1	0	0
2419.0	0	0	0	1
2420.0	0	1	0	0
2428.0	0	0	0	1
2429.0	0	1	0	0
2448.0	0	0	0	1
2450.0	0	1	0	0
2451.0	0	0	0	1
2454.0	0	1	0	0
2476.0	0	0	0	1
2478.0	0	1	0	0
2480.0	0	1	0	1
2483.0	0	1	0	1
2485.0	0	0	0	1
2486.0	0	1	0	0
2508.0	0	0	0	1
2509.0	0	1	0	0
2549.0	0	0	0	1
2550.0	0	1	0	0
2555.0	0	1	0	1
2572.0	0	0	0	1
2573.0	0	1	0	0
2602.0	0	0	0	1
2604.0	0	1	0	1
2605.0	0	1	0	0
2635.0	0	1	0	1
2647.0	0	1	0	1
2653.0	0	0	0	1
2656.0	0	1	0	0
2665.0	0	0	0	1
2666.0	0	1	0	0
2681.0	0	0	0	1
2682.0	0	1	0	0
2687.0	0	0	0	1
2688.0	0	1	0	2
2689.0	0	1	0	0
2690.0	0	1	0	0
2761.0	0	0	0	1
2762.0	0	1	0	0
2768.0	0	0	0	1
2772.0	0	1	0	0
2804.0	0	1	0	1
2827.0	0	0	0	1
2829.0	0	1	0	0
2855.0	0	1	0	2
2859.0	0	1	0	0
2864.0	0	0	0	1
2865.0	0	1	0	0
2917.0	0	0	0	1
2918.0	0	1	0	0
2943.0	0	0	0	1
2944.0	0	1	0	0
2945.0	0	0	0	1
2947.0	0	1	0	0
2958.0	0	1	0	1
3057.0	0	0	0	1
3059.0	0	1	0	0
3068.0	0	0	0	1
3069.0	0	1	0	0
3082.0	0	0	0	1
3083.0	0	1	0	0
3091.0	0	0	0	1
3092.0	0	1	0	0
3129.0	0	0	0	1
3131.0	0	1	0	0
3158.0	0	0	0	1
3159.0	0	1	0	0
3206.0	0	1	0	1
3227.0	0	0	0	1
3228.0	0	1	0	0
3294.0	0	1	0	1
3298.0	0	0	0	1
3299.0	0	0	0	1
3301.0	0	1	0	0
3305.0	0	1	0	0
3317.0	0	0	0	1
3318.0	0	1	0	0
3322.0	0	0	0	1
3323.0	0	1	0	0
3324.0	0	0	0	1
3326.0	0	1	0	0
3377.0	0	0	0	1
3379.0	0	1	0	0
3407.0	0	0	0	1
3408.0	0	1	0	0
3442.0	0	0	0	1
3443.0	0	1	0	0
3684.0	0	0	0	1
3686.0	0	1	0	0
3689.0	0	0	0	1
3691.0	0	1	0	0
3724.0	0	0	0	1
3730.0	0	1	0	0
3778.0	0	0	0	1
3780.0	0	1	0	0
3848.0	0	0	0	1
3850.0	0	1	0	0
3892.0	0	0	0	1
3894.0	0	1	0	0
4010.0	0	0	0	1
4016.0	0	1	0	0
4019.0	0	0	0	1
4022.0	0	1	0	1
4024.0	0	1	0	0
4043.0	0	0	0	1
4048.0	0	1	0	0
4338.0	0	0	0	1
4342.0	0	1	0	0
4537.0	0	0	0	1
4538.0	0	1	0	0
4671.0	0	0	0	1
4674.0	0	1	0	0
4751.0	0	0	0	1
4757.0	0	1	0	0
4931.0	0	0	0	1
4935.0	0	1	0	0
4952.0	0	0	0	1
4960.0	0	1	0	0
5152.0	0	0	0	1
5162.0	0	1	0	0
5548.0	0	0	0	1
5552.0	0	1	0	0
6288.0	0	0	0	1
6299.0	0	1	0	0
6334.0	0	0	0	1
6342.0	0	1	0	0
7236.0	0	0	0	1
7244.0	0	1	0	0
8025.0	0	0	0	1
8037.0	0	1	0	0

