## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/SCP_4733_T_S96_GRCh38_Aligned.sortedByCoord.out.bam --OUTPUT /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/deduplicated_data/SCP4733_marked_duplicates.bam --METRICS_FILE /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/deduplicated_data/SCP4733_mark_dup_metrics.txt --REMOVE_DUPLICATES true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Apr 16 15:22:46 ACST 2024

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
library	0	19315846	35204302	0	0	8982877	1092	0.465052	13647345

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
83.0	1.320757	195	0	195
84.0	1.320757	189	0	189
85.0	1.320757	183	0	183
86.0	1.320757	154	0	154
87.0	1.320757	185	0	187
88.0	1.320757	198	0	196
89.0	1.320757	176	0	177
90.0	1.320757	155	0	155
91.0	1.320757	156	0	156
92.0	1.320757	167	0	167
93.0	1.320757	155	0	154
94.0	1.320757	137	0	138
95.0	1.320757	147	0	146
96.0	1.320757	153	0	154
97.0	1.320757	129	0	129
98.0	1.320757	150	0	151
99.0	1.320757	139	0	139
100.0	1.320757	132	0	132
101.0	0	129	0	128
102.0	0	120	0	120
103.0	0	113	0	113
104.0	0	133	0	132
105.0	0	105	0	106
106.0	0	129	0	129
107.0	0	107	0	108
108.0	0	101	0	99
109.0	0	103	0	105
110.0	0	121	0	119
111.0	0	107	0	107
112.0	0	104	0	104
113.0	0	103	0	103
114.0	0	100	0	101
115.0	0	91	0	90
116.0	0	84	0	84
117.0	0	96	0	96
118.0	0	107	0	108
119.0	0	101	0	100
120.0	0	81	0	83
121.0	0	100	0	98
122.0	0	101	0	102
123.0	0	62	0	63
124.0	0	92	0	90
125.0	0	78	0	78
126.0	0	109	0	110
127.0	0	80	0	79
128.0	0	85	0	86
129.0	0	80	0	79
130.0	0	84	0	85
131.0	0	75	0	74
132.0	0	51	0	52
133.0	0	76	0	76
134.0	0	79	0	79
135.0	0	63	0	63
136.0	0	83	0	83
137.0	0	73	0	72
138.0	0	76	0	76
139.0	0	75	0	75
140.0	0	69	0	69
141.0	0	72	0	72
142.0	0	53	0	53
143.0	0	61	0	61
144.0	0	56	0	58
145.0	0	68	0	67
146.0	0	58	0	57
147.0	0	64	0	64
148.0	0	57	0	59
149.0	0	65	0	65
150.0	0	54	0	53
151.0	0	63	0	62
152.0	0	56	0	57
153.0	0	55	0	54
154.0	0	60	0	62
155.0	0	59	0	57
156.0	0	51	0	51
157.0	0	63	0	63
158.0	0	47	0	47
159.0	0	35	0	35
160.0	0	53	0	53
161.0	0	49	0	49
162.0	0	43	0	43
163.0	0	52	0	52
164.0	0	63	0	64
165.0	0	38	0	37
166.0	0	53	0	53
167.0	0	45	0	46
168.0	0	46	0	46
169.0	0	40	0	39
170.0	0	36	0	36
171.0	0	50	0	51
172.0	0	36	0	35
173.0	0	50	0	50
174.0	0	43	0	43
175.0	0	36	0	36
176.0	0	36	0	37
177.0	0	28	0	27
178.0	0	36	0	37
179.0	0	35	0	34
180.0	0	36	0	36
181.0	0	39	0	40
182.0	0	41	0	40
183.0	0	33	0	35
184.0	0	40	0	38
185.0	0	54	0	54
186.0	0	36	0	36
187.0	0	38	0	39
188.0	0	33	0	32
189.0	0	40	0	41
190.0	0	40	0	39
191.0	0	34	0	34
192.0	0	41	0	41
193.0	0	47	0	47
194.0	0	40	0	40
195.0	0	28	0	28
196.0	0	31	0	31
197.0	0	46	0	46
198.0	0	36	0	36
199.0	0	30	0	30
200.0	0	33	0	33
201.0	0	32	0	33
202.0	0	28	0	27
203.0	0	28	0	28
204.0	0	37	0	38
205.0	0	28	0	27
206.0	0	30	0	30
207.0	0	36	0	36
208.0	0	27	0	27
209.0	0	38	0	38
210.0	0	25	0	25
211.0	0	30	0	30
212.0	0	34	0	34
213.0	0	30	0	31
214.0	0	33	0	33
215.0	0	26	0	26
216.0	0	24	0	23
217.0	0	29	0	29
218.0	0	36	0	36
219.0	0	21	0	21
220.0	0	17	0	17
221.0	0	40	0	40
222.0	0	25	0	25
223.0	0	21	0	21
224.0	0	22	0	22
225.0	0	19	0	19
226.0	0	29	0	29
227.0	0	20	0	20
228.0	0	17	0	18
229.0	0	18	0	18
230.0	0	24	0	23
231.0	0	29	0	29
232.0	0	20	0	20
233.0	0	19	0	19
234.0	0	28	0	28
235.0	0	23	0	23
236.0	0	24	0	24
237.0	0	31	0	31
238.0	0	10	0	10
239.0	0	27	0	27
240.0	0	25	0	25
241.0	0	30	0	30
242.0	0	19	0	19
243.0	0	19	0	19
244.0	0	23	0	23
245.0	0	20	0	20
246.0	0	26	0	26
247.0	0	14	0	14
248.0	0	19	0	21
249.0	0	25	0	23
250.0	0	19	0	19
251.0	0	18	0	18
252.0	0	20	0	20
253.0	0	22	0	22
254.0	0	26	0	26
255.0	0	22	0	22
256.0	0	25	0	26
257.0	0	18	0	17
258.0	0	17	0	17
259.0	0	21	0	22
260.0	0	14	0	13
261.0	0	19	0	19
262.0	0	13	0	14
263.0	0	21	0	20
264.0	0	24	0	24
265.0	0	18	0	19
266.0	0	18	0	17
267.0	0	16	0	16
268.0	0	20	0	20
269.0	0	20	0	20
270.0	0	22	0	22
271.0	0	21	0	22
272.0	0	18	0	18
273.0	0	22	0	21
274.0	0	21	0	21
275.0	0	20	0	20
276.0	0	18	0	18
277.0	0	21	0	21
278.0	0	18	0	18
279.0	0	16	0	16
280.0	0	17	0	17
281.0	0	11	0	11
282.0	0	17	0	17
283.0	0	17	0	17
284.0	0	15	0	15
285.0	0	15	0	15
286.0	0	18	0	18
287.0	0	16	0	16
288.0	0	12	0	13
289.0	0	16	0	15
290.0	0	14	0	14
291.0	0	13	0	13
292.0	0	15	0	15
293.0	0	15	0	16
294.0	0	23	0	22
295.0	0	21	0	22
296.0	0	12	0	11
297.0	0	13	0	15
298.0	0	18	0	16
299.0	0	11	0	11
300.0	0	12	0	14
301.0	0	12	0	10
302.0	0	11	0	11
303.0	0	22	0	22
304.0	0	11	0	12
305.0	0	10	0	9
306.0	0	5	0	5
307.0	0	16	0	16
308.0	0	14	0	14
309.0	0	15	0	15
310.0	0	7	0	7
311.0	0	13	0	13
312.0	0	18	0	19
313.0	0	18	0	17
314.0	0	12	0	12
315.0	0	10	0	10
316.0	0	13	0	13
317.0	0	15	0	15
318.0	0	18	0	18
319.0	0	14	0	16
320.0	0	11	0	10
321.0	0	13	0	12
322.0	0	17	0	17
323.0	0	11	0	11
324.0	0	3	0	3
325.0	0	15	0	15
326.0	0	12	0	12
327.0	0	4	0	4
328.0	0	16	0	16
329.0	0	15	0	15
330.0	0	12	0	12
331.0	0	8	0	8
332.0	0	6	0	6
333.0	0	11	0	12
334.0	0	15	0	16
335.0	0	12	0	10
336.0	0	6	0	6
337.0	0	9	0	9
338.0	0	13	0	14
339.0	0	12	0	11
340.0	0	10	0	10
341.0	0	7	0	7
342.0	0	16	0	18
343.0	0	10	0	8
344.0	0	8	0	8
345.0	0	12	0	12
346.0	0	10	0	11
347.0	0	5	0	4
348.0	0	6	0	7
349.0	0	10	0	9
350.0	0	16	0	17
351.0	0	9	0	8
352.0	0	15	0	18
353.0	0	11	0	9
354.0	0	17	0	17
355.0	0	9	0	9
356.0	0	8	0	7
357.0	0	9	0	9
358.0	0	8	0	8
359.0	0	16	0	16
360.0	0	8	0	8
361.0	0	5	0	5
362.0	0	7	0	7
363.0	0	12	0	12
364.0	0	5	0	5
365.0	0	17	0	18
366.0	0	11	0	11
367.0	0	11	0	11
368.0	0	10	0	9
369.0	0	6	0	7
370.0	0	6	0	5
371.0	0	9	0	9
372.0	0	10	0	10
373.0	0	8	0	8
374.0	0	11	0	11
375.0	0	4	0	5
376.0	0	12	0	11
377.0	0	11	0	11
378.0	0	4	0	4
379.0	0	11	0	12
380.0	0	11	0	10
381.0	0	6	0	6
382.0	0	8	0	8
383.0	0	7	0	7
384.0	0	8	0	8
385.0	0	7	0	7
386.0	0	6	0	7
387.0	0	12	0	11
388.0	0	10	0	10
389.0	0	9	0	9
390.0	0	12	0	13
391.0	0	7	0	6
392.0	0	10	0	10
393.0	0	6	0	6
394.0	0	7	0	7
395.0	0	13	0	13
396.0	0	11	0	11
397.0	0	14	0	14
398.0	0	11	0	11
399.0	0	7	0	7
400.0	0	12	0	12
401.0	0	13	0	13
402.0	0	8	0	8
403.0	0	9	0	9
404.0	0	4	0	4
405.0	0	5	0	5
406.0	0	11	0	11
407.0	0	8	0	8
408.0	0	6	0	6
409.0	0	11	0	11
410.0	0	8	0	8
411.0	0	4	0	5
412.0	0	7	0	6
413.0	0	8	0	8
414.0	0	9	0	10
415.0	0	12	0	11
416.0	0	5	0	5
417.0	0	4	0	4
418.0	0	10	0	10
419.0	0	4	0	5
420.0	0	7	0	6
421.0	0	12	0	14
422.0	0	10	0	9
423.0	0	9	0	8
424.0	0	7	0	7
425.0	0	5	0	5
426.0	0	5	0	5
427.0	0	4	0	4
428.0	0	7	0	7
429.0	0	5	0	5
430.0	0	9	0	9
431.0	0	3	0	3
432.0	0	5	0	5
433.0	0	8	0	9
434.0	0	6	0	5
435.0	0	6	0	7
436.0	0	6	0	5
437.0	0	6	0	6
438.0	0	1	0	1
439.0	0	4	0	4
440.0	0	5	0	5
441.0	0	7	0	7
442.0	0	10	0	11
443.0	0	5	0	4
444.0	0	8	0	8
445.0	0	8	0	8
446.0	0	5	0	5
447.0	0	5	0	6
448.0	0	4	0	3
449.0	0	2	0	2
450.0	0	6	0	7
451.0	0	7	0	6
452.0	0	2	0	2
453.0	0	6	0	6
454.0	0	7	0	8
455.0	0	3	0	2
456.0	0	8	0	8
457.0	0	7	0	8
458.0	0	8	0	7
459.0	0	6	0	6
460.0	0	4	0	4
461.0	0	6	0	6
462.0	0	11	0	11
463.0	0	7	0	7
464.0	0	9	0	9
465.0	0	6	0	6
466.0	0	9	0	10
467.0	0	4	0	3
468.0	0	5	0	5
469.0	0	6	0	6
470.0	0	4	0	4
471.0	0	4	0	4
472.0	0	5	0	7
473.0	0	8	0	6
474.0	0	9	0	9
475.0	0	7	0	7
476.0	0	5	0	5
477.0	0	6	0	6
478.0	0	1	0	1
479.0	0	1	0	2
480.0	0	7	0	7
481.0	0	4	0	3
482.0	0	3	0	3
483.0	0	5	0	5
484.0	0	7	0	7
485.0	0	6	0	7
486.0	0	5	0	4
487.0	0	8	0	8
488.0	0	4	0	4
489.0	0	4	0	4
490.0	0	8	0	8
491.0	0	6	0	6
492.0	0	2	0	2
493.0	0	7	0	7
494.0	0	4	0	4
495.0	0	1	0	1
496.0	0	1	0	1
497.0	0	5	0	5
498.0	0	5	0	5
499.0	0	6	0	6
500.0	0	7	0	7
501.0	0	6	0	7
502.0	0	4	0	3
503.0	0	4	0	4
504.0	0	3	0	3
505.0	0	11	0	11
506.0	0	2	0	2
507.0	0	5	0	5
508.0	0	1	0	1
509.0	0	6	0	6
510.0	0	9	0	9
511.0	0	4	0	4
512.0	0	6	0	6
513.0	0	5	0	5
514.0	0	4	0	4
515.0	0	6	0	6
516.0	0	1	0	1
517.0	0	4	0	4
518.0	0	3	0	3
519.0	0	4	0	4
520.0	0	8	0	8
521.0	0	1	0	1
522.0	0	2	0	3
523.0	0	4	0	3
524.0	0	7	0	7
525.0	0	6	0	6
526.0	0	4	0	4
527.0	0	8	0	8
528.0	0	3	0	3
529.0	0	5	0	5
530.0	0	2	0	2
531.0	0	4	0	4
532.0	0	4	0	4
533.0	0	4	0	6
534.0	0	7	0	6
535.0	0	6	0	6
536.0	0	6	0	5
537.0	0	3	0	3
538.0	0	4	0	4
539.0	0	1	0	2
540.0	0	3	0	2
541.0	0	6	0	6
542.0	0	1	0	1
543.0	0	2	0	3
544.0	0	4	0	3
545.0	0	2	0	2
546.0	0	2	0	2
547.0	0	5	0	6
548.0	0	3	0	2
549.0	0	2	0	2
550.0	0	5	0	5
551.0	0	2	0	2
552.0	0	4	0	4
553.0	0	6	0	6
554.0	0	5	0	5
555.0	0	1	0	1
556.0	0	5	0	5
557.0	0	2	0	2
559.0	0	8	0	9
560.0	0	3	0	2
561.0	0	2	0	2
562.0	0	2	0	2
563.0	0	3	0	4
564.0	0	4	0	3
565.0	0	3	0	3
566.0	0	3	0	3
567.0	0	1	0	2
568.0	0	4	0	3
569.0	0	5	0	5
570.0	0	4	0	4
571.0	0	7	0	7
572.0	0	3	0	3
573.0	0	8	0	8
574.0	0	5	0	5
575.0	0	3	0	4
576.0	0	7	0	8
577.0	0	8	0	6
578.0	0	4	0	5
579.0	0	3	0	3
580.0	0	2	0	1
581.0	0	2	0	4
582.0	0	4	0	2
583.0	0	3	0	3
584.0	0	3	0	4
585.0	0	3	0	2
586.0	0	3	0	3
587.0	0	3	0	3
588.0	0	4	0	4
589.0	0	1	0	1
590.0	0	4	0	4
591.0	0	4	0	4
592.0	0	3	0	4
593.0	0	6	0	5
595.0	0	1	0	1
596.0	0	4	0	4
597.0	0	5	0	5
598.0	0	4	0	4
599.0	0	4	0	4
600.0	0	1	0	1
601.0	0	2	0	2
602.0	0	3	0	3
603.0	0	2	0	2
604.0	0	6	0	6
605.0	0	3	0	3
606.0	0	1	0	1
607.0	0	4	0	6
608.0	0	2	0	0
609.0	0	1	0	2
610.0	0	3	0	2
611.0	0	3	0	3
612.0	0	4	0	5
613.0	0	4	0	3
614.0	0	3	0	3
615.0	0	4	0	4
616.0	0	2	0	2
617.0	0	1	0	1
618.0	0	1	0	1
619.0	0	3	0	4
620.0	0	3	0	2
621.0	0	3	0	4
622.0	0	2	0	2
623.0	0	3	0	2
624.0	0	3	0	3
625.0	0	2	0	3
626.0	0	4	0	3
627.0	0	2	0	2
628.0	0	5	0	5
629.0	0	3	0	3
631.0	0	5	0	5
632.0	0	3	0	3
633.0	0	3	0	3
634.0	0	1	0	1
635.0	0	6	0	6
636.0	0	2	0	2
637.0	0	2	0	2
638.0	0	5	0	5
639.0	0	2	0	2
640.0	0	3	0	5
641.0	0	4	0	4
642.0	0	4	0	2
643.0	0	4	0	5
644.0	0	7	0	6
645.0	0	3	0	3
646.0	0	3	0	3
647.0	0	2	0	3
648.0	0	2	0	1
649.0	0	2	0	2
650.0	0	2	0	2
652.0	0	3	0	3
653.0	0	2	0	2
654.0	0	2	0	3
655.0	0	4	0	3
657.0	0	4	0	4
658.0	0	2	0	2
659.0	0	3	0	3
660.0	0	1	0	1
661.0	0	2	0	2
663.0	0	4	0	4
664.0	0	3	0	3
665.0	0	2	0	2
666.0	0	1	0	1
667.0	0	2	0	2
668.0	0	3	0	3
669.0	0	1	0	1
670.0	0	1	0	1
671.0	0	1	0	2
672.0	0	1	0	0
673.0	0	4	0	4
674.0	0	1	0	2
675.0	0	2	0	2
676.0	0	4	0	3
677.0	0	1	0	1
678.0	0	1	0	1
679.0	0	5	0	5
681.0	0	2	0	2
682.0	0	1	0	1
683.0	0	3	0	3
684.0	0	2	0	3
685.0	0	1	0	0
686.0	0	1	0	1
687.0	0	1	0	1
688.0	0	3	0	3
689.0	0	1	0	2
690.0	0	4	0	3
691.0	0	2	0	2
692.0	0	1	0	1
693.0	0	4	0	4
694.0	0	2	0	2
695.0	0	2	0	2
696.0	0	3	0	3
697.0	0	1	0	3
698.0	0	5	0	3
699.0	0	0	0	1
700.0	0	1	0	0
701.0	0	3	0	3
702.0	0	3	0	3
704.0	0	2	0	2
705.0	0	5	0	6
706.0	0	3	0	3
707.0	0	5	0	5
708.0	0	4	0	3
709.0	0	1	0	1
710.0	0	2	0	2
711.0	0	1	0	1
712.0	0	2	0	3
713.0	0	3	0	2
714.0	0	2	0	3
715.0	0	4	0	4
716.0	0	4	0	3
717.0	0	2	0	2
719.0	0	1	0	1
720.0	0	3	0	3
721.0	0	2	0	2
722.0	0	3	0	3
723.0	0	1	0	1
724.0	0	3	0	4
725.0	0	2	0	1
726.0	0	1	0	1
728.0	0	2	0	3
729.0	0	1	0	0
730.0	0	3	0	3
731.0	0	2	0	2
732.0	0	3	0	4
733.0	0	1	0	0
734.0	0	3	0	3
735.0	0	3	0	3
736.0	0	1	0	1
737.0	0	3	0	4
738.0	0	1	0	2
739.0	0	3	0	2
740.0	0	3	0	3
741.0	0	4	0	3
742.0	0	1	0	2
743.0	0	6	0	5
744.0	0	2	0	2
745.0	0	0	0	1
746.0	0	2	0	3
747.0	0	5	0	3
748.0	0	2	0	2
749.0	0	3	0	3
751.0	0	3	0	3
753.0	0	4	0	4
754.0	0	3	0	3
755.0	0	2	0	2
756.0	0	2	0	2
757.0	0	2	0	2
758.0	0	1	0	1
759.0	0	1	0	1
760.0	0	2	0	4
761.0	0	2	0	0
762.0	0	4	0	4
763.0	0	1	0	2
764.0	0	7	0	6
765.0	0	2	0	2
766.0	0	3	0	3
767.0	0	2	0	2
768.0	0	1	0	1
769.0	0	2	0	2
770.0	0	1	0	1
772.0	0	2	0	2
773.0	0	2	0	2
774.0	0	2	0	3
775.0	0	2	0	1
776.0	0	1	0	1
778.0	0	0	0	1
779.0	0	2	0	1
780.0	0	1	0	1
781.0	0	3	0	3
783.0	0	3	0	3
784.0	0	1	0	1
785.0	0	1	0	1
786.0	0	2	0	2
787.0	0	2	0	2
788.0	0	1	0	2
789.0	0	3	0	2
790.0	0	2	0	3
791.0	0	2	0	2
792.0	0	2	0	1
793.0	0	2	0	2
794.0	0	1	0	1
795.0	0	3	0	3
796.0	0	1	0	1
797.0	0	4	0	4
798.0	0	1	0	1
799.0	0	1	0	1
800.0	0	1	0	1
801.0	0	3	0	3
802.0	0	1	0	1
806.0	0	2	0	2
807.0	0	1	0	1
808.0	0	2	0	2
809.0	0	1	0	1
810.0	0	2	0	2
811.0	0	1	0	1
812.0	0	5	0	5
814.0	0	2	0	2
815.0	0	3	0	4
816.0	0	1	0	0
817.0	0	3	0	3
818.0	0	4	0	6
819.0	0	3	0	1
820.0	0	2	0	2
821.0	0	1	0	2
822.0	0	2	0	1
823.0	0	1	0	1
824.0	0	2	0	2
825.0	0	2	0	2
826.0	0	2	0	2
828.0	0	1	0	1
830.0	0	3	0	3
831.0	0	3	0	3
832.0	0	1	0	1
833.0	0	0	0	1
834.0	0	2	0	1
835.0	0	2	0	2
836.0	0	1	0	1
837.0	0	2	0	2
838.0	0	2	0	2
839.0	0	4	0	4
840.0	0	2	0	2
841.0	0	4	0	4
842.0	0	3	0	3
843.0	0	2	0	2
845.0	0	7	0	7
846.0	0	1	0	1
847.0	0	2	0	4
848.0	0	4	0	2
849.0	0	1	0	1
851.0	0	1	0	2
853.0	0	5	0	4
854.0	0	2	0	2
856.0	0	1	0	1
857.0	0	2	0	2
858.0	0	4	0	4
859.0	0	3	0	3
860.0	0	1	0	1
861.0	0	2	0	3
862.0	0	1	0	0
863.0	0	2	0	2
864.0	0	3	0	3
866.0	0	1	0	1
867.0	0	2	0	3
868.0	0	4	0	4
869.0	0	1	0	1
870.0	0	2	0	1
871.0	0	3	0	3
873.0	0	2	0	3
874.0	0	1	0	1
875.0	0	2	0	1
877.0	0	1	0	1
878.0	0	3	0	3
879.0	0	2	0	2
880.0	0	1	0	1
882.0	0	1	0	1
884.0	0	2	0	2
885.0	0	1	0	2
886.0	0	2	0	1
887.0	0	1	0	1
888.0	0	4	0	4
889.0	0	2	0	2
890.0	0	5	0	5
891.0	0	1	0	1
892.0	0	1	0	1
893.0	0	0	0	2
894.0	0	3	0	1
895.0	0	2	0	2
896.0	0	1	0	1
897.0	0	1	0	2
898.0	0	2	0	1
899.0	0	1	0	1
900.0	0	0	0	1
901.0	0	2	0	1
903.0	0	1	0	2
904.0	0	2	0	1
905.0	0	2	0	2
906.0	0	1	0	1
907.0	0	2	0	2
909.0	0	2	0	2
910.0	0	1	0	1
911.0	0	1	0	2
912.0	0	1	0	0
913.0	0	1	0	1
914.0	0	2	0	2
916.0	0	1	0	2
917.0	0	4	0	3
918.0	0	3	0	3
919.0	0	1	0	1
920.0	0	1	0	1
922.0	0	1	0	1
923.0	0	1	0	1
925.0	0	1	0	1
926.0	0	1	0	1
927.0	0	1	0	1
928.0	0	2	0	2
929.0	0	1	0	2
930.0	0	2	0	1
931.0	0	1	0	2
932.0	0	2	0	1
933.0	0	4	0	4
936.0	0	1	0	1
939.0	0	1	0	1
940.0	0	2	0	2
941.0	0	1	0	1
942.0	0	1	0	1
945.0	0	2	0	2
946.0	0	2	0	2
947.0	0	2	0	2
949.0	0	0	0	1
950.0	0	1	0	0
951.0	0	3	0	3
952.0	0	2	0	4
953.0	0	3	0	1
954.0	0	2	0	2
957.0	0	0	0	1
958.0	0	1	0	0
959.0	0	1	0	1
960.0	0	0	0	2
961.0	0	2	0	0
962.0	0	3	0	3
