## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/STP_0932_T_S39_GRCh38_Aligned.sortedByCoord.out.bam --OUTPUT /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/deduplicated_data/STP0932_marked_duplicates.bam --METRICS_FILE /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/deduplicated_data/STP0932_mark_dup_metrics.txt --REMOVE_DUPLICATES true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Apr 16 15:01:39 ACST 2024

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
library	0	23028943	68654406	0	0	11830079	1146	0.513705	13800206

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
656.0	0	3	0	3
657.0	0	2	0	2
658.0	0	3	0	3
659.0	0	4	0	4
660.0	0	3	0	3
661.0	0	2	0	3
662.0	0	3	0	2
663.0	0	1	0	1
664.0	0	3	0	3
665.0	0	4	0	4
666.0	0	3	0	3
667.0	0	3	0	3
668.0	0	1	0	2
669.0	0	3	0	3
670.0	0	3	0	2
671.0	0	2	0	2
673.0	0	4	0	4
674.0	0	3	0	4
675.0	0	2	0	1
676.0	0	2	0	2
677.0	0	2	0	2
678.0	0	1	0	3
679.0	0	3	0	1
680.0	0	4	0	5
681.0	0	2	0	1
682.0	0	1	0	1
683.0	0	2	0	2
684.0	0	1	0	1
685.0	0	1	0	1
686.0	0	6	0	6
687.0	0	3	0	3
688.0	0	3	0	3
689.0	0	1	0	1
690.0	0	4	0	4
691.0	0	2	0	2
692.0	0	2	0	2
693.0	0	2	0	2
694.0	0	4	0	4
696.0	0	1	0	1
697.0	0	2	0	2
698.0	0	3	0	3
699.0	0	4	0	4
700.0	0	1	0	1
701.0	0	5	0	5
702.0	0	3	0	3
703.0	0	3	0	3
704.0	0	4	0	4
705.0	0	3	0	4
706.0	0	3	0	2
707.0	0	0	0	1
708.0	0	4	0	3
709.0	0	5	0	6
710.0	0	2	0	2
711.0	0	6	0	5
712.0	0	3	0	3
713.0	0	2	0	2
714.0	0	4	0	4
715.0	0	3	0	3
716.0	0	0	0	1
717.0	0	2	0	1
718.0	0	3	0	3
719.0	0	5	0	5
720.0	0	0	0	1
721.0	0	2	0	1
722.0	0	1	0	1
723.0	0	2	0	3
724.0	0	6	0	5
725.0	0	2	0	2
726.0	0	2	0	2
727.0	0	4	0	4
728.0	0	2	0	2
729.0	0	1	0	1
730.0	0	1	0	1
731.0	0	3	0	3
732.0	0	2	0	2
733.0	0	3	0	3
734.0	0	5	0	5
735.0	0	2	0	2
736.0	0	2	0	2
737.0	0	5	0	5
739.0	0	2	0	2
740.0	0	7	0	7
741.0	0	1	0	1
743.0	0	2	0	2
744.0	0	2	0	2
745.0	0	2	0	2
746.0	0	4	0	4
747.0	0	1	0	1
749.0	0	1	0	1
750.0	0	2	0	2
751.0	0	1	0	1
752.0	0	1	0	1
753.0	0	2	0	2
754.0	0	1	0	1
755.0	0	2	0	2
756.0	0	4	0	4
758.0	0	1	0	1
759.0	0	1	0	1
760.0	0	2	0	2
761.0	0	1	0	1
762.0	0	2	0	2
763.0	0	3	0	3
765.0	0	4	0	4
766.0	0	1	0	1
767.0	0	2	0	3
768.0	0	5	0	4
769.0	0	1	0	1
770.0	0	2	0	3
771.0	0	2	0	2
772.0	0	2	0	2
773.0	0	3	0	2
774.0	0	5	0	5
775.0	0	1	0	2
776.0	0	0	0	1
777.0	0	3	0	1
778.0	0	1	0	1
779.0	0	1	0	1
781.0	0	4	0	4
782.0	0	2	0	2
783.0	0	1	0	1
784.0	0	3	0	3
785.0	0	1	0	1
786.0	0	2	0	3
787.0	0	2	0	1
788.0	0	3	0	3
789.0	0	2	0	3
790.0	0	2	0	1
791.0	0	5	0	6
792.0	0	2	0	2
793.0	0	3	0	2
794.0	0	3	0	4
795.0	0	3	0	2
796.0	0	2	0	2
797.0	0	1	0	1
798.0	0	2	0	2
799.0	0	1	0	1
800.0	0	0	0	1
801.0	0	3	0	2
802.0	0	2	0	3
803.0	0	4	0	4
804.0	0	1	0	0
805.0	0	2	0	2
807.0	0	2	0	2
808.0	0	2	0	2
809.0	0	3	0	3
810.0	0	3	0	3
811.0	0	3	0	3
812.0	0	1	0	1
813.0	0	1	0	2
814.0	0	3	0	2
815.0	0	1	0	1
816.0	0	1	0	2
817.0	0	1	0	0
818.0	0	1	0	1
819.0	0	1	0	1
821.0	0	1	0	2
822.0	0	2	0	1
823.0	0	2	0	3
824.0	0	3	0	2
825.0	0	1	0	1
826.0	0	3	0	4
827.0	0	1	0	1
828.0	0	1	0	0
829.0	0	1	0	1
830.0	0	1	0	2
831.0	0	3	0	2
833.0	0	1	0	2
834.0	0	1	0	0
836.0	0	1	0	1
837.0	0	2	0	2
838.0	0	1	0	1
840.0	0	1	0	3
841.0	0	1	0	0
842.0	0	2	0	1
843.0	0	3	0	3
844.0	0	1	0	1
845.0	0	1	0	2
846.0	0	2	0	1
847.0	0	1	0	2
848.0	0	1	0	1
849.0	0	3	0	2
851.0	0	2	0	2
852.0	0	2	0	2
853.0	0	3	0	3
854.0	0	2	0	2
855.0	0	1	0	1
856.0	0	3	0	4
857.0	0	4	0	3
859.0	0	3	0	3
860.0	0	1	0	1
861.0	0	4	0	4
862.0	0	1	0	1
863.0	0	1	0	1
865.0	0	1	0	2
866.0	0	2	0	1
867.0	0	2	0	2
868.0	0	1	0	2
869.0	0	4	0	4
870.0	0	2	0	1
871.0	0	3	0	3
872.0	0	2	0	2
873.0	0	3	0	3
874.0	0	1	0	1
875.0	0	1	0	1
878.0	0	2	0	2
881.0	0	3	0	4
882.0	0	2	0	1
883.0	0	2	0	2
886.0	0	1	0	1
888.0	0	3	0	3
889.0	0	1	0	1
890.0	0	1	0	1
891.0	0	1	0	1
892.0	0	1	0	1
893.0	0	1	0	1
895.0	0	3	0	3
896.0	0	1	0	2
897.0	0	3	0	2
898.0	0	2	0	2
899.0	0	1	0	1
900.0	0	1	0	1
901.0	0	0	0	1
902.0	0	2	0	2
903.0	0	2	0	1
904.0	0	1	0	1
906.0	0	1	0	1
907.0	0	1	0	1
911.0	0	2	0	2
912.0	0	1	0	1
914.0	0	2	0	2
915.0	0	2	0	2
918.0	0	1	0	1
919.0	0	0	0	1
920.0	0	2	0	1
922.0	0	2	0	2
924.0	0	1	0	1
925.0	0	1	0	1
926.0	0	2	0	2
927.0	0	2	0	2
928.0	0	1	0	1
929.0	0	1	0	1
931.0	0	3	0	3
933.0	0	2	0	2
934.0	0	1	0	1
935.0	0	1	0	1
936.0	0	1	0	1
937.0	0	2	0	2
938.0	0	1	0	2
939.0	0	1	0	1
940.0	0	4	0	4
941.0	0	1	0	2
942.0	0	3	0	2
943.0	0	1	0	0
944.0	0	2	0	2
945.0	0	2	0	2
947.0	0	1	0	1
948.0	0	1	0	1
949.0	0	1	0	1
950.0	0	2	0	2
952.0	0	1	0	2
953.0	0	3	0	3
954.0	0	2	0	1
955.0	0	1	0	2
956.0	0	4	0	3
957.0	0	1	0	1
958.0	0	1	0	1
959.0	0	2	0	2
960.0	0	2	0	2
961.0	0	1	0	2
962.0	0	1	0	0
964.0	0	1	0	1
965.0	0	1	0	1
967.0	0	2	0	2
968.0	0	1	0	1
970.0	0	1	0	1
971.0	0	2	0	2
974.0	0	2	0	2
976.0	0	2	0	2
977.0	0	1	0	1
978.0	0	1	0	1
982.0	0	1	0	1
983.0	0	1	0	1
986.0	0	1	0	2
987.0	0	2	0	1
988.0	0	1	0	1
991.0	0	1	0	1
994.0	0	1	0	1
995.0	0	1	0	1
996.0	0	0	0	1
997.0	0	1	0	0
998.0	0	2	0	2
999.0	0	3	0	3
1000.0	0	1	0	2
1001.0	0	2	0	1
1003.0	0	1	0	1
1005.0	0	1	0	1
1006.0	0	3	0	4
1007.0	0	1	0	0
1008.0	0	1	0	1
1009.0	0	1	0	1
1011.0	0	1	0	1
1012.0	0	1	0	1
1013.0	0	2	0	2
1015.0	0	1	0	1
1016.0	0	1	0	1
1017.0	0	3	0	3
1018.0	0	1	0	3
1019.0	0	1	0	0
1020.0	0	2	0	2
1021.0	0	1	0	0
1022.0	0	1	0	1
1027.0	0	1	0	2
1028.0	0	4	0	3
1030.0	0	0	0	1
1031.0	0	2	0	1
1032.0	0	0	0	1
1033.0	0	1	0	0
1034.0	0	2	0	2
1038.0	0	1	0	1
1039.0	0	1	0	1
1040.0	0	3	0	4
1041.0	0	2	0	1
1042.0	0	0	0	1
1043.0	0	1	0	1
1044.0	0	1	0	0
1047.0	0	2	0	2
1048.0	0	1	0	1
1049.0	0	1	0	1
1050.0	0	1	0	2
1051.0	0	2	0	2
1052.0	0	2	0	1
1053.0	0	1	0	1
1056.0	0	2	0	2
1057.0	0	1	0	2
1058.0	0	2	0	1
1059.0	0	1	0	1
1061.0	0	1	0	1
1063.0	0	1	0	1
1064.0	0	1	0	2
1065.0	0	2	0	1
1066.0	0	1	0	1
1068.0	0	1	0	1
1069.0	0	2	0	3
1070.0	0	1	0	0
1071.0	0	1	0	1
1073.0	0	1	0	1
1074.0	0	1	0	1
1075.0	0	2	0	3
1076.0	0	1	0	0
1077.0	0	1	0	1
1078.0	0	0	0	1
1079.0	0	1	0	0
1081.0	0	1	0	2
1082.0	0	3	0	2
1083.0	0	2	0	2
1084.0	0	1	0	1
1085.0	0	1	0	1
1086.0	0	2	0	2
1087.0	0	1	0	1
1090.0	0	1	0	1
1094.0	0	1	0	1
1095.0	0	0	0	2
1096.0	0	3	0	1
1098.0	0	1	0	1
1100.0	0	1	0	2
1101.0	0	2	0	1
1102.0	0	0	0	1
1103.0	0	4	0	3
1104.0	0	1	0	1
1106.0	0	1	0	1
1107.0	0	1	0	2
1108.0	0	1	0	0
1109.0	0	1	0	1
1111.0	0	1	0	1
1113.0	0	1	0	1
1114.0	0	0	0	1
1115.0	0	1	0	0
1116.0	0	2	0	2
1117.0	0	1	0	1
1118.0	0	1	0	1
1121.0	0	2	0	2
1122.0	0	0	0	1
1123.0	0	3	0	2
1126.0	0	3	0	3
1127.0	0	1	0	2
1128.0	0	2	0	1
1129.0	0	1	0	1
1130.0	0	2	0	2
1131.0	0	1	0	1
1132.0	0	1	0	1
1133.0	0	1	0	1
1136.0	0	2	0	2
1143.0	0	1	0	1
1144.0	0	1	0	1
1147.0	0	0	0	1
1148.0	0	1	0	0
1149.0	0	3	0	3
1151.0	0	1	0	1
1153.0	0	1	0	1
1157.0	0	2	0	2
1158.0	0	0	0	1
1159.0	0	2	0	2
1161.0	0	2	0	1
1162.0	0	1	0	1
1163.0	0	0	0	1
1164.0	0	1	0	0
1166.0	0	0	0	1
1167.0	0	2	0	1
1172.0	0	1	0	1
1173.0	0	1	0	1
1176.0	0	1	0	2
1177.0	0	1	0	0
1179.0	0	1	0	1
1180.0	0	1	0	1
1181.0	0	3	0	3
1182.0	0	1	0	1
1185.0	0	2	0	2
1188.0	0	3	0	3
1190.0	0	1	0	1
1192.0	0	1	0	1
1196.0	0	1	0	1
1197.0	0	2	0	2
1198.0	0	1	0	1
1200.0	0	1	0	1
1203.0	0	2	0	2
1204.0	0	1	0	3
1205.0	0	2	0	0
1207.0	0	0	0	1
1208.0	0	1	0	0
1210.0	0	2	0	2
1211.0	0	0	0	1
1212.0	0	1	0	0
1219.0	0	1	0	1
1221.0	0	1	0	1
1222.0	0	1	0	1
1223.0	0	1	0	1
1227.0	0	1	0	1
1231.0	0	1	0	1
1233.0	0	1	0	1
1234.0	0	1	0	1
1242.0	0	1	0	1
1243.0	0	2	0	2
1246.0	0	1	0	1
1247.0	0	2	0	2
1248.0	0	1	0	2
1249.0	0	1	0	0
1250.0	0	0	0	1
1251.0	0	1	0	0
1255.0	0	1	0	1
1256.0	0	1	0	1
1258.0	0	0	0	1
1259.0	0	1	0	0
1260.0	0	1	0	1
1261.0	0	1	0	1
1268.0	0	1	0	1
1271.0	0	1	0	1
1272.0	0	0	0	1
1273.0	0	1	0	0
1274.0	0	0	0	1
1275.0	0	2	0	1
1278.0	0	1	0	1
1284.0	0	1	0	2
1285.0	0	1	0	0
1286.0	0	0	0	1
1287.0	0	1	0	1
1288.0	0	1	0	0
1293.0	0	1	0	1
1301.0	0	1	0	2
1302.0	0	1	0	0
1305.0	0	1	0	1
1306.0	0	0	0	1
1307.0	0	1	0	0
1308.0	0	0	0	1
1309.0	0	1	0	0
1310.0	0	2	0	2
1312.0	0	2	0	2
1315.0	0	1	0	1
1321.0	0	1	0	1
1323.0	0	1	0	1
1324.0	0	0	0	1
1325.0	0	1	0	0
1328.0	0	3	0	3
1332.0	0	0	0	1
1333.0	0	2	0	1
1334.0	0	1	0	2
1335.0	0	1	0	0
1339.0	0	0	0	1
1340.0	0	1	0	0
1342.0	0	3	0	3
1345.0	0	1	0	1
1346.0	0	1	0	1
1347.0	0	0	0	1
1348.0	0	1	0	0
1350.0	0	1	0	2
1351.0	0	2	0	1
1352.0	0	0	0	2
1353.0	0	2	0	1
1354.0	0	1	0	1
1355.0	0	3	0	2
1357.0	0	0	0	2
1358.0	0	3	0	1
1359.0	0	1	0	1
1360.0	0	1	0	1
1367.0	0	0	0	1
1368.0	0	2	0	2
1369.0	0	2	0	1
1371.0	0	0	0	1
1372.0	0	1	0	0
1373.0	0	1	0	1
1376.0	0	1	0	1
1379.0	0	0	0	1
1380.0	0	1	0	0
1381.0	0	1	0	2
1382.0	0	1	0	0
1383.0	0	0	0	1
1384.0	0	2	0	1
1385.0	0	1	0	1
1386.0	0	1	0	1
1387.0	0	2	0	2
1390.0	0	2	0	2
1397.0	0	1	0	1
1400.0	0	1	0	1
1401.0	0	2	0	2
1402.0	0	0	0	1
1403.0	0	1	0	0
1405.0	0	1	0	1
1406.0	0	1	0	1
1413.0	0	1	0	1
1415.0	0	0	0	1
1416.0	0	1	0	0
1419.0	0	1	0	1
1421.0	0	1	0	2
1422.0	0	1	0	0
1423.0	0	1	0	1
1424.0	0	1	0	1
1425.0	0	1	0	1
1426.0	0	2	0	2
1427.0	0	1	0	1
1430.0	0	0	0	1
1431.0	0	3	0	3
1432.0	0	1	0	0
1445.0	0	1	0	1
1447.0	0	1	0	1
1453.0	0	2	0	2
1458.0	0	1	0	1
1460.0	0	1	0	1
1461.0	0	2	0	2
1463.0	0	1	0	1
1467.0	0	0	0	1
1468.0	0	1	0	0
1475.0	0	0	0	1
1476.0	0	1	0	0
1479.0	0	0	0	1
1480.0	0	1	0	0
1482.0	0	1	0	1
1483.0	0	0	0	1
1484.0	0	1	0	0
1487.0	0	1	0	1
1490.0	0	0	0	1
1491.0	0	1	0	0
1496.0	0	1	0	1
1499.0	0	1	0	1
1501.0	0	1	0	1
1503.0	0	1	0	1
1504.0	0	2	0	2
1506.0	0	0	0	1
1507.0	0	1	0	0
1513.0	0	0	0	1
1514.0	0	1	0	0
1515.0	0	1	0	1
1518.0	0	0	0	1
1519.0	0	1	0	0
1521.0	0	1	0	1
1527.0	0	1	0	1
1530.0	0	0	0	1
1531.0	0	1	0	0
1533.0	0	1	0	1
1540.0	0	2	0	2
1543.0	0	1	0	2
1544.0	0	1	0	0
1546.0	0	1	0	1
1550.0	0	2	0	2
1551.0	0	0	0	1
1553.0	0	2	0	1
1554.0	0	1	0	1
1555.0	0	1	0	1
1563.0	0	0	0	1
1565.0	0	1	0	0
1567.0	0	1	0	1
1572.0	0	1	0	1
1583.0	0	1	0	1
1589.0	0	2	0	2
1591.0	0	1	0	1
1593.0	0	1	0	1
1594.0	0	1	0	2
1595.0	0	2	0	1
1603.0	0	0	0	1
1604.0	0	1	0	0
1605.0	0	1	0	1
1607.0	0	0	0	1
1608.0	0	1	0	1
1609.0	0	1	0	0
1610.0	0	0	0	1
1611.0	0	1	0	0
1617.0	0	1	0	2
1618.0	0	1	0	0
1620.0	0	1	0	3
1621.0	0	3	0	1
1622.0	0	0	0	1
1623.0	0	1	0	0
1624.0	0	0	0	1
1625.0	0	1	0	1
1628.0	0	1	0	0
1632.0	0	1	0	1
1634.0	0	1	0	1
1635.0	0	1	0	1
1636.0	0	0	0	1
1637.0	0	1	0	0
1638.0	0	2	0	2
1645.0	0	1	0	1
1647.0	0	1	0	1
1649.0	0	1	0	1
1653.0	0	1	0	1
1654.0	0	1	0	1
1656.0	0	2	0	2
1664.0	0	2	0	2
1665.0	0	0	0	1
1667.0	0	1	0	1
1668.0	0	1	0	0
1669.0	0	0	0	1
1670.0	0	1	0	0
1673.0	0	0	0	1
1674.0	0	1	0	0
1688.0	0	1	0	2
1689.0	0	1	0	0
1697.0	0	1	0	1
1699.0	0	0	0	1
1700.0	0	1	0	0
1705.0	0	1	0	1
1708.0	0	0	0	1
1709.0	0	1	0	0
1713.0	0	0	0	1
1714.0	0	1	0	0
1720.0	0	0	0	1
1721.0	0	1	0	0
1725.0	0	1	0	1
1726.0	0	0	0	1
1727.0	0	1	0	0
1732.0	0	0	0	1
1733.0	0	1	0	0
1736.0	0	1	0	1
1737.0	0	0	0	1
1738.0	0	2	0	1
1741.0	0	1	0	1
1742.0	0	1	0	1
1746.0	0	1	0	1
1751.0	0	1	0	1
1761.0	0	1	0	1
1766.0	0	0	0	1
1768.0	0	1	0	0
1773.0	0	2	0	3
1774.0	0	1	0	0
1779.0	0	1	0	1
1782.0	0	1	0	1
1784.0	0	1	0	1
1810.0	0	1	0	1
1815.0	0	1	0	1
1817.0	0	1	0	1
1837.0	0	1	0	1
1850.0	0	0	0	1
1851.0	0	1	0	0
1852.0	0	1	0	1
1856.0	0	0	0	1
1857.0	0	1	0	0
1863.0	0	2	0	2
1864.0	0	1	0	1
1868.0	0	0	0	1
1869.0	0	1	0	0
1870.0	0	0	0	1
1871.0	0	1	0	0
1875.0	0	0	0	1
1877.0	0	1	0	0
1898.0	0	0	0	1
1899.0	0	1	0	0
1909.0	0	0	0	1
1911.0	0	1	0	0
1921.0	0	1	0	1
1926.0	0	1	0	1
1928.0	0	0	0	1
1931.0	0	1	0	1
1932.0	0	1	0	0
1936.0	0	1	0	1
1937.0	0	1	0	1
1938.0	0	1	0	1
1943.0	0	0	0	1
1944.0	0	1	0	0
1949.0	0	1	0	1
1951.0	0	1	0	1
1957.0	0	2	0	2
1960.0	0	1	0	1
1962.0	0	1	0	1
1972.0	0	0	0	1
1973.0	0	0	0	1
1974.0	0	1	0	0
1975.0	0	1	0	0
1978.0	0	1	0	1
1989.0	0	0	0	1
1990.0	0	1	0	0
1997.0	0	0	0	1
1998.0	0	1	0	0
1999.0	0	0	0	1
2000.0	0	1	0	0
2002.0	0	0	0	1
2003.0	0	1	0	0
2011.0	0	0	0	1
2012.0	0	1	0	0
2027.0	0	0	0	1
2030.0	0	1	0	0
2039.0	0	0	0	2
2040.0	0	1	0	0
2041.0	0	2	0	2
2042.0	0	1	0	0
2054.0	0	0	0	1
2056.0	0	1	0	0
2073.0	0	0	0	2
2074.0	0	2	0	0
2076.0	0	1	0	1
2082.0	0	0	0	1
2083.0	0	2	0	1
2084.0	0	0	0	1
2086.0	0	1	0	0
2088.0	0	0	0	1
2090.0	0	1	0	0
2099.0	0	0	0	1
2101.0	0	1	0	0
2104.0	0	1	0	1
2121.0	0	1	0	1
2125.0	0	0	0	1
2127.0	0	1	0	0
2129.0	0	0	0	1
2130.0	0	1	0	1
2131.0	0	1	0	0
2133.0	0	1	0	2
2134.0	0	1	0	2
2135.0	0	1	0	0
2137.0	0	1	0	0
2145.0	0	0	0	1
2146.0	0	1	0	0
2158.0	0	0	0	1
2159.0	0	1	0	0
2167.0	0	0	0	1
2168.0	0	1	0	0
2175.0	0	1	0	1
2177.0	0	0	0	1
2178.0	0	1	0	1
2179.0	0	1	0	0
2197.0	0	0	0	1
2198.0	0	1	0	0
2205.0	0	0	0	1
2206.0	0	0	0	1
2207.0	0	2	0	0
2217.0	0	0	0	1
2218.0	0	1	0	0
2226.0	0	0	0	1
2227.0	0	1	0	0
2241.0	0	0	0	1
2244.0	0	1	0	0
2247.0	0	1	0	1
2264.0	0	1	0	1
2278.0	0	0	0	1
2282.0	0	1	0	0
2300.0	0	0	0	1
2301.0	0	1	0	0
2305.0	0	0	0	1
2306.0	0	0	0	1
2307.0	0	2	0	0
2308.0	0	0	0	1
2311.0	0	1	0	0
2321.0	0	0	0	2
2322.0	0	2	0	0
2337.0	0	0	0	1
2338.0	0	1	0	0
2353.0	0	1	0	1
2368.0	0	1	0	1
2377.0	0	0	0	1
2378.0	0	1	0	0
2381.0	0	0	0	1
2382.0	0	1	0	0
2384.0	0	0	0	1
2386.0	0	1	0	0
2392.0	0	0	0	1
2394.0	0	2	0	1
2403.0	0	1	0	1
2404.0	0	0	0	1
2407.0	0	1	0	1
2409.0	0	1	0	0
2410.0	0	1	0	1
2421.0	0	2	0	2
2441.0	0	0	0	1
2442.0	0	1	0	0
2456.0	0	1	0	1
2474.0	0	0	0	1
2475.0	0	1	0	0
2481.0	0	1	0	1
2482.0	0	0	0	1
2483.0	0	1	0	0
2495.0	0	1	0	1
2516.0	0	1	0	1
2536.0	0	0	0	1
2537.0	0	1	0	0
2614.0	0	0	0	1
2615.0	0	1	0	0
2631.0	0	0	0	1
2632.0	0	1	0	0
2649.0	0	0	0	1
2650.0	0	0	0	1
2651.0	0	1	0	0
2652.0	0	1	0	0
2661.0	0	0	0	1
2663.0	0	1	0	1
2666.0	0	1	0	0
2671.0	0	0	0	1
2672.0	0	1	0	0
2682.0	0	0	0	1
2683.0	0	1	0	0
2684.0	0	0	0	1
2685.0	0	1	0	0
2692.0	0	1	0	1
2700.0	0	0	0	1
2701.0	0	1	0	0
2715.0	0	0	0	1
2716.0	0	1	0	0
2719.0	0	0	0	1
2721.0	0	1	0	0
2733.0	0	1	0	1
2744.0	0	0	0	1
2745.0	0	1	0	0
2748.0	0	0	0	1
2750.0	0	1	0	0
2801.0	0	0	0	1
2804.0	0	1	0	0
2818.0	0	0	0	1
2820.0	0	1	0	0
2840.0	0	0	0	1
2841.0	0	1	0	0
2850.0	0	1	0	1
2865.0	0	0	0	1
2868.0	0	1	0	0
2874.0	0	0	0	1
2876.0	0	1	0	0
2882.0	0	0	0	1
2883.0	0	1	0	0
2891.0	0	0	0	1
2893.0	0	1	0	0
2895.0	0	0	0	1
2896.0	0	1	0	0
2899.0	0	1	0	1
2906.0	0	0	0	1
2907.0	0	1	0	0
2910.0	0	0	0	1
2912.0	0	1	0	0
2952.0	0	0	0	1
2953.0	0	1	0	0
2965.0	0	0	0	1
2966.0	0	1	0	0
2974.0	0	1	0	1
2992.0	0	0	0	1
2995.0	0	1	0	0
3062.0	0	0	0	1
3065.0	0	1	0	0
3071.0	0	1	0	1
3077.0	0	0	0	1
3078.0	0	1	0	0
3079.0	0	0	0	1
3081.0	0	1	0	0
3082.0	0	0	0	1
3084.0	0	1	0	0
3092.0	0	0	0	1
3096.0	0	2	0	1
3127.0	0	0	0	1
3128.0	0	1	0	0
3133.0	0	0	0	1
3135.0	0	1	0	0
3156.0	0	0	0	1
3158.0	0	1	0	0
3168.0	0	0	0	1
3169.0	0	1	0	0
3217.0	0	0	0	1
3218.0	0	1	0	0
3222.0	0	0	0	1
3223.0	0	0	0	1
3224.0	0	1	0	0
3225.0	0	1	0	0
3237.0	0	0	0	1
3239.0	0	1	0	0
3244.0	0	0	0	1
3245.0	0	1	0	0
3262.0	0	0	0	1
3263.0	0	1	0	0
3273.0	0	1	0	1
3300.0	0	0	0	1
3301.0	0	1	0	0
3302.0	0	1	0	1
3303.0	0	0	0	1
3307.0	0	1	0	0
3312.0	0	0	0	1
3313.0	0	1	0	0
3350.0	0	0	0	1
3352.0	0	1	0	0
3367.0	0	0	0	1
3368.0	0	1	0	0
3408.0	0	0	0	1
3409.0	0	1	0	0
3422.0	0	0	0	1
3425.0	0	1	0	0
3475.0	0	0	0	1
3478.0	0	1	0	0
3485.0	0	0	0	1
3486.0	0	1	0	0
3498.0	0	0	0	1
3502.0	0	1	0	0
3543.0	0	1	0	1
3551.0	0	1	0	1
3570.0	0	0	0	1
3573.0	0	1	0	0
3673.0	0	0	0	1
3676.0	0	0	0	1
3678.0	0	1	0	0
3679.0	0	1	0	0
3683.0	0	0	0	1
3685.0	0	1	0	0
3687.0	0	0	0	1
3689.0	0	1	0	0
3710.0	0	0	0	1
3713.0	0	1	0	0
3750.0	0	0	0	1
3753.0	0	1	0	0
3808.0	0	0	0	1
3810.0	0	1	0	0
3821.0	0	0	0	1
3824.0	0	1	0	0
3878.0	0	0	0	1
3880.0	0	1	0	0
3917.0	0	0	0	1
3922.0	0	1	0	0
3933.0	0	0	0	1
3935.0	0	0	0	1
3937.0	0	1	0	0
3940.0	0	1	0	0
3999.0	0	0	0	1
4004.0	0	1	0	0
4037.0	0	0	0	1
4040.0	0	1	0	0
4061.0	0	0	0	1
4063.0	0	1	0	0
4075.0	0	0	0	1
4078.0	0	1	0	0
4170.0	0	0	0	1
4177.0	0	1	0	0
4183.0	0	0	0	1
4190.0	0	1	0	0
4214.0	0	0	0	1
4218.0	0	1	0	0
4251.0	0	0	0	1
4252.0	0	1	0	0
4278.0	0	0	0	1
4279.0	0	1	0	0
4336.0	0	0	0	1
4341.0	0	1	0	0
4430.0	0	0	0	1
4431.0	0	1	0	0
4454.0	0	0	0	1
4457.0	0	1	0	0
4477.0	0	0	0	1
4482.0	0	1	0	0
4516.0	0	0	0	1
4521.0	0	1	0	0
4606.0	0	0	0	1
4611.0	0	1	0	0
4641.0	0	0	0	1
4643.0	0	1	0	0
4773.0	0	0	0	1
4778.0	0	1	0	0
4786.0	0	0	0	1
4788.0	0	1	0	0
4811.0	0	0	0	1
4815.0	0	1	0	0
4822.0	0	0	0	1
4827.0	0	1	0	0
4873.0	0	0	0	1
4882.0	0	1	0	0
4937.0	0	0	0	1
4940.0	0	1	0	0
4985.0	0	0	0	1
4993.0	0	1	0	0
5011.0	0	0	0	1
5019.0	0	1	0	0
5027.0	0	0	0	1
5032.0	0	1	0	0
