## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/STP_1206_T_S85_GRCh38_Aligned.sortedByCoord.out.bam --OUTPUT /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/deduplicated_data/STP1206_marked_duplicates.bam --METRICS_FILE /home/smit1924/preeclampsia_sex_chromosome_informed/clearBoxRawData/bamFiles/deduplicated_data/STP1206_mark_dup_metrics.txt --REMOVE_DUPLICATES true --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_QUALITY_SUM_STRATEGY false --USE_END_IN_UNPAIRED_READS false --USE_UNPAIRED_CLIPPED_END false --UNPAIRED_END_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --ASSUME_SORTED false --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Apr 16 14:19:19 ACST 2024

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
library	0	23410731	76116908	0	0	13492531	1146	0.57634	11368294

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
81.0	1.146205	374	0	375
82.0	1.146205	363	0	364
83.0	1.146205	358	0	357
84.0	1.146205	367	0	367
85.0	1.146205	337	0	336
86.0	1.146205	341	0	342
87.0	1.146205	359	0	360
88.0	1.146205	320	0	318
89.0	1.146205	329	0	329
90.0	1.146205	314	0	314
91.0	1.146205	301	0	301
92.0	1.146205	315	0	315
93.0	1.146205	255	0	255
94.0	1.146205	298	0	298
95.0	1.146205	270	0	270
96.0	1.146205	292	0	293
97.0	1.146205	279	0	279
98.0	1.146205	273	0	272
99.0	1.146205	278	0	279
100.0	1.146205	279	0	278
101.0	0	257	0	258
102.0	0	258	0	259
103.0	0	251	0	249
104.0	0	223	0	224
105.0	0	246	0	247
106.0	0	214	0	213
107.0	0	206	0	205
108.0	0	219	0	219
109.0	0	220	0	220
110.0	0	187	0	187
111.0	0	206	0	207
112.0	0	209	0	208
113.0	0	203	0	203
114.0	0	190	0	192
115.0	0	172	0	171
116.0	0	198	0	197
117.0	0	216	0	217
118.0	0	191	0	191
119.0	0	191	0	191
120.0	0	176	0	175
121.0	0	179	0	179
122.0	0	181	0	181
123.0	0	174	0	177
124.0	0	170	0	168
125.0	0	152	0	151
126.0	0	150	0	152
127.0	0	180	0	179
128.0	0	168	0	167
129.0	0	131	0	133
130.0	0	138	0	138
131.0	0	132	0	131
132.0	0	161	0	161
133.0	0	141	0	142
134.0	0	137	0	135
135.0	0	136	0	137
136.0	0	120	0	120
137.0	0	144	0	144
138.0	0	133	0	132
139.0	0	159	0	160
140.0	0	136	0	135
141.0	0	132	0	132
142.0	0	132	0	134
143.0	0	118	0	117
144.0	0	116	0	115
145.0	0	150	0	150
146.0	0	130	0	130
147.0	0	122	0	122
148.0	0	121	0	121
149.0	0	115	0	116
150.0	0	128	0	128
151.0	0	126	0	126
152.0	0	118	0	117
153.0	0	110	0	110
154.0	0	117	0	118
155.0	0	113	0	112
156.0	0	107	0	109
157.0	0	112	0	111
158.0	0	125	0	125
159.0	0	117	0	116
160.0	0	106	0	107
161.0	0	110	0	109
162.0	0	92	0	92
163.0	0	106	0	106
164.0	0	92	0	92
165.0	0	87	0	87
166.0	0	85	0	86
167.0	0	93	0	93
168.0	0	88	0	87
169.0	0	107	0	107
170.0	0	65	0	65
171.0	0	102	0	102
172.0	0	92	0	94
173.0	0	78	0	77
174.0	0	92	0	93
175.0	0	77	0	76
176.0	0	76	0	75
177.0	0	94	0	94
178.0	0	81	0	82
179.0	0	68	0	67
180.0	0	77	0	78
181.0	0	78	0	78
182.0	0	86	0	85
183.0	0	82	0	83
184.0	0	81	0	80
185.0	0	72	0	72
186.0	0	75	0	75
187.0	0	74	0	74
188.0	0	62	0	62
189.0	0	67	0	67
190.0	0	79	0	79
191.0	0	82	0	84
192.0	0	71	0	71
193.0	0	79	0	77
194.0	0	52	0	52
195.0	0	72	0	72
196.0	0	58	0	58
197.0	0	49	0	49
198.0	0	57	0	57
199.0	0	74	0	75
200.0	0	70	0	70
201.0	0	64	0	63
202.0	0	62	0	63
203.0	0	57	0	56
204.0	0	58	0	60
205.0	0	59	0	57
206.0	0	55	0	55
207.0	0	44	0	44
208.0	0	55	0	56
209.0	0	61	0	60
210.0	0	57	0	59
211.0	0	61	0	59
212.0	0	48	0	49
213.0	0	59	0	58
214.0	0	58	0	58
215.0	0	53	0	53
216.0	0	61	0	62
217.0	0	45	0	44
218.0	0	56	0	57
219.0	0	47	0	46
220.0	0	62	0	62
221.0	0	63	0	63
222.0	0	49	0	49
223.0	0	59	0	60
224.0	0	48	0	47
225.0	0	49	0	49
226.0	0	53	0	53
227.0	0	59	0	59
228.0	0	48	0	48
229.0	0	52	0	52
230.0	0	54	0	55
231.0	0	57	0	56
232.0	0	56	0	58
233.0	0	51	0	49
234.0	0	48	0	48
235.0	0	45	0	45
236.0	0	49	0	49
237.0	0	39	0	40
238.0	0	50	0	50
239.0	0	40	0	39
240.0	0	34	0	34
241.0	0	35	0	35
242.0	0	37	0	38
243.0	0	52	0	51
244.0	0	42	0	43
245.0	0	47	0	46
246.0	0	46	0	46
247.0	0	39	0	39
248.0	0	38	0	38
249.0	0	44	0	44
250.0	0	43	0	43
251.0	0	40	0	42
252.0	0	36	0	35
253.0	0	46	0	45
254.0	0	38	0	38
255.0	0	40	0	42
256.0	0	41	0	39
257.0	0	40	0	40
258.0	0	32	0	34
259.0	0	24	0	22
260.0	0	47	0	48
261.0	0	38	0	37
262.0	0	40	0	40
263.0	0	47	0	47
264.0	0	36	0	36
265.0	0	39	0	39
266.0	0	34	0	35
267.0	0	37	0	37
268.0	0	42	0	41
269.0	0	27	0	27
270.0	0	29	0	29
271.0	0	31	0	31
272.0	0	29	0	30
273.0	0	39	0	38
274.0	0	29	0	30
275.0	0	28	0	27
276.0	0	25	0	27
277.0	0	32	0	30
278.0	0	31	0	31
279.0	0	39	0	40
280.0	0	24	0	23
281.0	0	24	0	25
282.0	0	21	0	20
283.0	0	37	0	37
284.0	0	34	0	35
285.0	0	31	0	32
286.0	0	35	0	34
287.0	0	35	0	34
288.0	0	37	0	37
289.0	0	40	0	41
290.0	0	32	0	31
291.0	0	25	0	25
292.0	0	25	0	27
293.0	0	29	0	27
294.0	0	18	0	18
295.0	0	29	0	29
296.0	0	28	0	28
297.0	0	32	0	32
298.0	0	31	0	32
299.0	0	25	0	24
300.0	0	24	0	24
301.0	0	17	0	17
302.0	0	34	0	34
303.0	0	19	0	19
304.0	0	21	0	21
305.0	0	25	0	26
306.0	0	18	0	17
307.0	0	25	0	25
308.0	0	23	0	23
309.0	0	31	0	32
310.0	0	25	0	26
311.0	0	19	0	17
312.0	0	35	0	35
313.0	0	21	0	21
314.0	0	29	0	29
315.0	0	31	0	33
316.0	0	29	0	28
317.0	0	22	0	21
318.0	0	22	0	22
319.0	0	29	0	30
320.0	0	29	0	29
321.0	0	32	0	31
322.0	0	22	0	22
323.0	0	26	0	26
324.0	0	19	0	19
325.0	0	18	0	18
326.0	0	18	0	18
327.0	0	19	0	20
328.0	0	20	0	19
329.0	0	20	0	20
330.0	0	26	0	26
331.0	0	17	0	17
332.0	0	21	0	21
333.0	0	28	0	28
334.0	0	18	0	18
335.0	0	19	0	20
336.0	0	18	0	17
337.0	0	21	0	21
338.0	0	19	0	22
339.0	0	24	0	21
340.0	0	15	0	15
341.0	0	23	0	23
342.0	0	30	0	30
343.0	0	18	0	18
344.0	0	16	0	16
345.0	0	21	0	22
346.0	0	28	0	27
347.0	0	27	0	27
348.0	0	24	0	25
349.0	0	19	0	19
350.0	0	30	0	29
351.0	0	21	0	21
352.0	0	13	0	14
353.0	0	24	0	24
354.0	0	24	0	23
355.0	0	18	0	18
356.0	0	22	0	22
357.0	0	16	0	17
358.0	0	22	0	21
359.0	0	20	0	22
360.0	0	16	0	14
361.0	0	23	0	23
362.0	0	10	0	10
363.0	0	14	0	15
364.0	0	17	0	16
365.0	0	16	0	17
366.0	0	20	0	19
367.0	0	16	0	17
368.0	0	10	0	9
369.0	0	7	0	8
370.0	0	18	0	17
371.0	0	17	0	17
372.0	0	12	0	13
373.0	0	23	0	23
374.0	0	15	0	16
375.0	0	12	0	11
376.0	0	17	0	16
377.0	0	13	0	13
378.0	0	15	0	15
379.0	0	16	0	16
380.0	0	11	0	11
381.0	0	15	0	15
382.0	0	24	0	26
383.0	0	12	0	10
384.0	0	17	0	17
385.0	0	19	0	19
386.0	0	14	0	14
387.0	0	10	0	10
388.0	0	21	0	21
389.0	0	13	0	13
390.0	0	11	0	13
391.0	0	11	0	9
392.0	0	10	0	11
393.0	0	17	0	16
394.0	0	18	0	20
395.0	0	14	0	13
396.0	0	10	0	10
397.0	0	18	0	18
398.0	0	17	0	17
399.0	0	13	0	12
400.0	0	18	0	20
401.0	0	14	0	13
402.0	0	17	0	17
403.0	0	11	0	10
404.0	0	13	0	15
405.0	0	11	0	9
406.0	0	19	0	19
407.0	0	16	0	16
408.0	0	9	0	9
409.0	0	15	0	16
410.0	0	16	0	15
411.0	0	10	0	11
412.0	0	12	0	13
413.0	0	9	0	7
414.0	0	11	0	13
415.0	0	13	0	11
416.0	0	8	0	9
417.0	0	14	0	13
418.0	0	14	0	14
419.0	0	16	0	16
420.0	0	9	0	9
421.0	0	8	0	8
422.0	0	17	0	18
423.0	0	15	0	14
424.0	0	15	0	15
425.0	0	10	0	10
426.0	0	12	0	12
427.0	0	13	0	13
428.0	0	13	0	14
429.0	0	12	0	11
430.0	0	10	0	10
431.0	0	13	0	13
432.0	0	11	0	12
433.0	0	10	0	9
434.0	0	9	0	9
435.0	0	10	0	10
436.0	0	5	0	5
437.0	0	9	0	9
438.0	0	20	0	21
439.0	0	7	0	6
440.0	0	10	0	11
441.0	0	10	0	9
442.0	0	11	0	11
443.0	0	14	0	14
444.0	0	11	0	11
445.0	0	14	0	14
446.0	0	7	0	9
447.0	0	15	0	13
448.0	0	11	0	11
449.0	0	6	0	6
450.0	0	13	0	13
451.0	0	6	0	8
452.0	0	15	0	13
453.0	0	16	0	17
454.0	0	8	0	7
455.0	0	7	0	8
456.0	0	7	0	8
457.0	0	13	0	11
458.0	0	9	0	9
459.0	0	9	0	10
460.0	0	13	0	12
461.0	0	11	0	12
462.0	0	20	0	20
463.0	0	8	0	7
464.0	0	11	0	11
465.0	0	6	0	7
466.0	0	13	0	13
467.0	0	7	0	6
468.0	0	12	0	14
469.0	0	11	0	9
470.0	0	11	0	11
471.0	0	8	0	8
472.0	0	8	0	8
473.0	0	6	0	6
474.0	0	3	0	4
475.0	0	12	0	11
476.0	0	4	0	4
477.0	0	10	0	11
478.0	0	12	0	14
479.0	0	8	0	6
480.0	0	7	0	6
481.0	0	7	0	7
482.0	0	12	0	12
483.0	0	6	0	6
484.0	0	10	0	10
485.0	0	7	0	7
486.0	0	10	0	10
487.0	0	12	0	13
488.0	0	12	0	11
489.0	0	7	0	7
490.0	0	10	0	10
491.0	0	7	0	9
492.0	0	14	0	12
493.0	0	4	0	4
494.0	0	9	0	9
495.0	0	10	0	10
496.0	0	9	0	10
497.0	0	7	0	6
498.0	0	5	0	5
499.0	0	8	0	8
500.0	0	9	0	9
501.0	0	9	0	9
502.0	0	5	0	5
503.0	0	5	0	5
504.0	0	11	0	11
505.0	0	6	0	6
506.0	0	11	0	12
507.0	0	5	0	4
508.0	0	4	0	4
509.0	0	5	0	5
510.0	0	2	0	2
511.0	0	4	0	5
512.0	0	13	0	12
513.0	0	9	0	9
514.0	0	9	0	9
515.0	0	9	0	9
516.0	0	5	0	5
517.0	0	10	0	11
518.0	0	6	0	5
519.0	0	6	0	6
520.0	0	5	0	5
521.0	0	6	0	6
522.0	0	5	0	5
523.0	0	5	0	6
524.0	0	5	0	5
525.0	0	9	0	8
526.0	0	5	0	5
527.0	0	4	0	4
528.0	0	8	0	8
529.0	0	3	0	4
530.0	0	6	0	5
531.0	0	6	0	7
532.0	0	6	0	7
533.0	0	5	0	3
534.0	0	13	0	13
535.0	0	7	0	7
536.0	0	6	0	7
537.0	0	2	0	2
538.0	0	5	0	4
539.0	0	6	0	6
540.0	0	2	0	3
541.0	0	9	0	8
542.0	0	4	0	4
543.0	0	4	0	4
544.0	0	9	0	9
545.0	0	6	0	6
546.0	0	3	0	4
547.0	0	3	0	3
548.0	0	4	0	3
549.0	0	5	0	5
550.0	0	4	0	4
551.0	0	10	0	11
552.0	0	2	0	1
553.0	0	4	0	5
554.0	0	8	0	8
555.0	0	6	0	6
556.0	0	5	0	4
557.0	0	5	0	5
558.0	0	3	0	3
559.0	0	9	0	9
560.0	0	6	0	6
561.0	0	7	0	7
562.0	0	6	0	6
563.0	0	7	0	7
564.0	0	10	0	10
565.0	0	4	0	4
566.0	0	6	0	6
567.0	0	4	0	4
568.0	0	3	0	3
569.0	0	7	0	7
570.0	0	5	0	6
571.0	0	9	0	8
572.0	0	7	0	7
573.0	0	5	0	6
574.0	0	6	0	6
575.0	0	4	0	3
576.0	0	6	0	6
577.0	0	3	0	3
578.0	0	8	0	8
579.0	0	5	0	5
580.0	0	4	0	4
581.0	0	5	0	5
582.0	0	4	0	4
583.0	0	4	0	4
584.0	0	4	0	4
585.0	0	6	0	8
586.0	0	6	0	5
587.0	0	9	0	8
588.0	0	5	0	5
589.0	0	5	0	5
590.0	0	7	0	8
591.0	0	6	0	5
592.0	0	7	0	7
593.0	0	3	0	3
594.0	0	2	0	3
595.0	0	7	0	6
596.0	0	2	0	3
597.0	0	6	0	6
598.0	0	2	0	1
599.0	0	4	0	4
600.0	0	1	0	1
601.0	0	5	0	5
602.0	0	6	0	6
603.0	0	6	0	7
604.0	0	5	0	5
605.0	0	8	0	7
606.0	0	6	0	6
607.0	0	4	0	4
608.0	0	10	0	10
609.0	0	2	0	2
610.0	0	4	0	4
611.0	0	5	0	5
612.0	0	8	0	9
613.0	0	7	0	6
614.0	0	3	0	3
615.0	0	6	0	6
616.0	0	6	0	6
617.0	0	2	0	2
618.0	0	9	0	10
619.0	0	5	0	4
620.0	0	2	0	3
621.0	0	5	0	4
622.0	0	5	0	5
623.0	0	4	0	4
624.0	0	7	0	8
625.0	0	6	0	5
626.0	0	4	0	4
627.0	0	7	0	9
628.0	0	6	0	4
629.0	0	2	0	2
630.0	0	4	0	4
631.0	0	5	0	6
632.0	0	5	0	5
633.0	0	4	0	3
634.0	0	8	0	8
635.0	0	5	0	6
636.0	0	2	0	1
637.0	0	4	0	4
638.0	0	10	0	10
639.0	0	5	0	6
640.0	0	8	0	7
641.0	0	5	0	5
642.0	0	2	0	2
643.0	0	1	0	1
644.0	0	3	0	3
645.0	0	5	0	6
646.0	0	5	0	6
647.0	0	10	0	9
648.0	0	4	0	4
649.0	0	6	0	6
650.0	0	4	0	3
651.0	0	7	0	7
652.0	0	8	0	9
653.0	0	5	0	4
654.0	0	2	0	2
655.0	0	1	0	2
656.0	0	6	0	5
657.0	0	3	0	3
658.0	0	8	0	8
659.0	0	2	0	2
660.0	0	2	0	2
661.0	0	3	0	3
662.0	0	2	0	2
663.0	0	3	0	4
664.0	0	2	0	1
665.0	0	5	0	7
666.0	0	3	0	1
667.0	0	5	0	5
668.0	0	4	0	6
669.0	0	3	0	3
670.0	0	4	0	3
671.0	0	9	0	9
672.0	0	2	0	1
673.0	0	4	0	6
674.0	0	5	0	3
675.0	0	2	0	2
676.0	0	6	0	6
677.0	0	8	0	8
678.0	0	5	0	5
679.0	0	0	0	2
680.0	0	4	0	2
681.0	0	4	0	4
682.0	0	5	0	5
683.0	0	2	0	3
684.0	0	2	0	1
685.0	0	3	0	3
686.0	0	1	0	1
687.0	0	3	0	3
688.0	0	4	0	4
689.0	0	4	0	5
690.0	0	3	0	2
691.0	0	2	0	3
692.0	0	7	0	6
693.0	0	6	0	6
694.0	0	3	0	3
695.0	0	1	0	2
696.0	0	9	0	8
697.0	0	2	0	3
698.0	0	6	0	6
699.0	0	6	0	6
700.0	0	3	0	2
701.0	0	5	0	5
702.0	0	2	0	2
703.0	0	2	0	2
704.0	0	6	0	6
705.0	0	4	0	4
706.0	0	3	0	3
707.0	0	5	0	5
708.0	0	2	0	2
709.0	0	1	0	1
710.0	0	1	0	2
711.0	0	4	0	3
712.0	0	2	0	2
713.0	0	5	0	5
714.0	0	1	0	1
715.0	0	5	0	6
716.0	0	1	0	0
717.0	0	2	0	2
718.0	0	4	0	5
719.0	0	2	0	1
721.0	0	2	0	2
722.0	0	3	0	3
723.0	0	3	0	3
724.0	0	1	0	1
725.0	0	2	0	3
726.0	0	5	0	4
727.0	0	3	0	4
728.0	0	2	0	3
729.0	0	8	0	6
730.0	0	2	0	2
731.0	0	3	0	3
732.0	0	8	0	8
733.0	0	6	0	6
734.0	0	6	0	6
735.0	0	5	0	5
736.0	0	8	0	8
738.0	0	1	0	2
739.0	0	4	0	3
740.0	0	4	0	4
741.0	0	0	0	1
742.0	0	3	0	3
743.0	0	5	0	4
744.0	0	3	0	3
745.0	0	0	0	1
746.0	0	2	0	1
747.0	0	6	0	6
748.0	0	4	0	4
749.0	0	5	0	5
750.0	0	4	0	4
751.0	0	4	0	4
752.0	0	0	0	1
753.0	0	1	0	0
754.0	0	3	0	3
755.0	0	3	0	3
756.0	0	6	0	6
757.0	0	3	0	3
758.0	0	1	0	1
759.0	0	2	0	2
760.0	0	2	0	3
761.0	0	3	0	3
762.0	0	8	0	7
763.0	0	1	0	1
764.0	0	4	0	4
765.0	0	3	0	3
766.0	0	3	0	4
767.0	0	6	0	7
768.0	0	4	0	3
769.0	0	2	0	1
770.0	0	1	0	2
771.0	0	2	0	1
772.0	0	2	0	2
773.0	0	3	0	3
774.0	0	3	0	3
775.0	0	1	0	1
776.0	0	3	0	3
777.0	0	2	0	2
778.0	0	3	0	3
779.0	0	3	0	3
780.0	0	3	0	3
781.0	0	1	0	1
782.0	0	1	0	1
783.0	0	3	0	3
784.0	0	3	0	4
785.0	0	3	0	2
786.0	0	3	0	3
787.0	0	3	0	3
788.0	0	3	0	3
789.0	0	1	0	1
790.0	0	1	0	1
791.0	0	3	0	3
792.0	0	4	0	4
793.0	0	1	0	2
794.0	0	4	0	4
795.0	0	2	0	1
796.0	0	2	0	2
797.0	0	1	0	2
798.0	0	2	0	2
799.0	0	2	0	1
800.0	0	2	0	2
801.0	0	5	0	5
802.0	0	3	0	3
803.0	0	1	0	1
804.0	0	1	0	1
805.0	0	1	0	2
806.0	0	2	0	1
807.0	0	2	0	2
808.0	0	5	0	5
810.0	0	1	0	1
811.0	0	1	0	1
812.0	0	1	0	1
813.0	0	5	0	5
814.0	0	1	0	1
815.0	0	1	0	1
816.0	0	2	0	2
817.0	0	2	0	2
818.0	0	1	0	1
819.0	0	3	0	3
820.0	0	3	0	4
821.0	0	4	0	3
822.0	0	3	0	3
823.0	0	2	0	2
824.0	0	2	0	3
825.0	0	7	0	6
826.0	0	1	0	1
827.0	0	1	0	2
828.0	0	3	0	2
829.0	0	3	0	3
830.0	0	3	0	3
832.0	0	1	0	1
833.0	0	3	0	4
834.0	0	2	0	1
835.0	0	2	0	2
836.0	0	1	0	1
837.0	0	2	0	2
838.0	0	3	0	3
839.0	0	2	0	2
840.0	0	1	0	1
841.0	0	0	0	1
842.0	0	2	0	1
843.0	0	1	0	1
844.0	0	1	0	3
845.0	0	4	0	2
846.0	0	1	0	1
848.0	0	1	0	1
849.0	0	1	0	1
850.0	0	4	0	5
851.0	0	7	0	6
852.0	0	1	0	1
853.0	0	0	0	1
854.0	0	4	0	3
856.0	0	2	0	2
858.0	0	1	0	1
859.0	0	0	0	1
860.0	0	3	0	2
861.0	0	3	0	3
862.0	0	1	0	1
863.0	0	1	0	1
864.0	0	1	0	1
865.0	0	3	0	3
867.0	0	6	0	6
868.0	0	3	0	3
869.0	0	2	0	2
870.0	0	1	0	1
871.0	0	3	0	3
872.0	0	3	0	3
873.0	0	1	0	1
874.0	0	3	0	3
875.0	0	1	0	1
876.0	0	1	0	1
877.0	0	3	0	3
878.0	0	3	0	3
879.0	0	4	0	4
880.0	0	1	0	1
883.0	0	2	0	2
885.0	0	3	0	3
886.0	0	5	0	5
887.0	0	1	0	1
888.0	0	2	0	2
891.0	0	1	0	1
892.0	0	2	0	3
893.0	0	3	0	2
894.0	0	3	0	3
895.0	0	1	0	1
896.0	0	1	0	1
897.0	0	2	0	2
898.0	0	1	0	1
899.0	0	1	0	1
900.0	0	3	0	3
901.0	0	1	0	1
902.0	0	1	0	1
903.0	0	2	0	2
904.0	0	1	0	1
905.0	0	3	0	4
906.0	0	3	0	2
907.0	0	1	0	1
908.0	0	2	0	3
909.0	0	1	0	0
910.0	0	2	0	2
911.0	0	3	0	3
912.0	0	1	0	1
914.0	0	3	0	4
915.0	0	2	0	3
916.0	0	2	0	0
917.0	0	0	0	1
918.0	0	1	0	0
919.0	0	2	0	2
920.0	0	1	0	1
921.0	0	3	0	3
922.0	0	1	0	1
923.0	0	2	0	3
924.0	0	5	0	5
925.0	0	3	0	2
926.0	0	1	0	1
927.0	0	1	0	1
928.0	0	4	0	4
929.0	0	3	0	4
930.0	0	5	0	4
