ensembl_gene_id,hgnc_symbol,t_F,P.Value_F,adj.P.Val_F,t_M,P.Value_M,adj.P.Val_M
ENSG00000104497,SNX16,0.3283421708769585,0.7438829908881652,0.9999598556250613,-0.8736601919321119,0.3860510143361543,0.7001524600908104
ENSG00000271643,PDCD6IP-DT,0.3281761883281178,0.7440078039323548,0.9999598556250613,-1.6904229911376663,0.09653138678089952,0.4082621468767937
ENSG00000213539,NA,0.32806808368833773,0.7440890985374392,0.9999598556250613,-0.02323199649780211,0.9815481670121957,0.992892210470319
ENSG00000143368,SF3B4,-0.3280381264713459,0.7441116268597108,0.9999598556250613,-1.3757585214685208,0.1743984097307642,0.5155867886635972
ENSG00000228242,NA,0.32797704225306545,0.7441575638982663,0.9999598556250613,-2.064877495966633,0.043597220624204576,0.30994393554282806
ENSG00000273151,NA,-0.32755442004856733,0.7444754132073318,0.9999598556250613,-0.06917310426583041,0.9450993380883488,0.979494176188433
ENSG00000155026,RSPH10B,0.327448739866623,0.7445549010485408,0.9999598556250613,0.9029150008530761,0.37045564764035455,0.6891858835492508
ENSG00000280273,NA,0.3273228123465191,0.74464962166853,0.9999598556250613,-0.7190693913408277,0.47510139230987747,0.760545213138691
ENSG00000139767,SRRM4,0.3272142378626581,0.7447312928031601,0.9999598556250613,0.2474978981755028,0.8054321276826768,0.9281971674522078
ENSG00000166126,AMN,-0.3271553893982657,0.7447755606131476,0.9999598556250613,0.4659756082578784,0.6430483811973045,0.8531517613227985
ENSG00000087995,METTL2A,0.32711920199255456,0.7448027824364982,0.9999598556250613,0.235362937037541,0.8147894390423454,0.931772199722744
ENSG00000102580,DNAJC3,-0.32710926503079024,0.7448102575313786,0.9999598556250613,-1.4430616587558502,0.15459839894406996,0.49238468756229276
ENSG00000166669,ATF7IP2,0.32706669326534393,0.7448422824873013,0.9999598556250613,0.9239072883437185,0.35951613655452486,0.6788085298601706
ENSG00000092199,HNRNPC,-0.3270605580170101,0.744846897814984,0.9999598556250613,-1.3618440550928141,0.1787247541531907,0.5197679540719411
ENSG00000166130,IKBIP,-0.3270425859326815,0.7448604176247828,0.9999598556250613,2.1051459459667674,0.03979759366634589,0.29647990531875
ENSG00000145979,TBC1D7,0.32684761131260226,0.74500709582712,0.9999598556250613,1.4006947919141726,0.16684669492151544,0.5060627442873883
ENSG00000237714,P4HA2-AS1,0.32681655941159904,0.7450304568572743,0.9999598556250613,0.415503950657214,0.6793678891355467,0.8701031199146733
ENSG00000183308,NA,-0.32678551506399045,0.7450538124456216,0.9999598556250613,-1.7822254617702624,0.0801581463300025,0.38075959232441164
ENSG00000123130,ACOT9,0.32668528364146054,0.7451292211765794,0.9999598556250613,2.1654517793828028,0.034647475899219585,0.2838491256640454
ENSG00000259006,NA,0.32661461150037924,0.7451823926022254,0.9999598556250613,-0.4776767948999154,0.6347477650073458,0.8479390200833357
ENSG00000174989,FBXW8,0.3265410384534666,0.7452377479000843,0.9999598556250613,-0.4966895390340474,0.6213608607212091,0.8411032984801763
ENSG00000117411,B4GALT2,-0.32650440218810495,0.7452653130009448,0.9999598556250613,0.45863091675958095,0.6482821410616763,0.8557589408084091
ENSG00000048649,RSF1,0.32648506958366236,0.7452798589742653,0.9999598556250613,-1.2530881229792725,0.21540367706751282,0.5578458316833682
ENSG00000212916,MAP10,0.32647526542230315,0.745287235722657,0.9999598556250613,1.3074079164664287,0.19644036177768243,0.5400628366743312
ENSG00000137193,PIM1,0.3263425504350299,0.7453870941573392,0.9999598556250613,-3.7322612761876237,4.4688515597213115e-4,0.0857002116692842
ENSG00000163918,RFC4,-0.3263092175811358,0.7454121754109305,0.9999598556250613,0.9056056300528685,0.3690417563814504,0.6882382195571722
ENSG00000131386,GALNT15,0.32628365697127987,0.7454314086394589,0.9999598556250613,-2.8134427787458676,0.006757529549552838,0.17038020761829578
ENSG00000261093,NA,0.32623452899297395,0.7454683757281362,0.9999598556250613,-0.013974716833349254,0.9889000409952284,0.9952601465015318
ENSG00000175147,TMEM51-AS1,-0.326130521680666,0.7455466395859729,0.9999598556250613,-2.21390140702048,0.030943067405213263,0.273769274838129
ENSG00000108433,GOSR2,0.3257825026252155,0.7458085380297914,0.9999598556250613,0.2994176692901673,0.765734773021659,0.9092968104038001
ENSG00000113838,TBCCD1,0.3257594680211511,0.7458258735677628,0.9999598556250613,-0.4609500786494326,0.6466275822807692,0.8549940014186275
ENSG00000187955,COL14A1,-0.3257552590596297,0.7458290411907458,0.9999598556250613,2.0718259198228948,0.04291993510129702,0.30750388785293964
ENSG00000181315,ZNF322,-0.3257475677483946,0.7458348296072213,0.9999598556250613,-0.5549922832825692,0.5811198832435911,0.8211902974742054
ENSG00000226239,NA,-0.3257401393444828,0.745840420175833,0.9999598556250613,-1.7555603089296798,0.08465633615157221,0.389399037903847
ENSG00000107560,RAB11FIP2,0.3255613494834572,0.7459749804114795,0.9999598556250613,-0.5956883673813627,0.5537940546358793,0.8063440326989966
ENSG00000280211,NA,0.3254675829963763,0.7460455538172255,0.9999598556250613,-1.8478916690013854,0.06992522796960139,0.36468530165813884
ENSG00000206417,NA,0.3254019981783463,0.7460949175725557,0.9999598556250613,-0.4354479211677712,0.664918546684603,0.8640685801028021
ENSG00000224914,LINC00863,0.3253884986845312,0.74610507837565,0.9999598556250613,2.19972892084204,0.03198878583397722,0.2751639478844948
ENSG00000254829,NA,-0.32533230488109566,0.7461473748318832,0.9999598556250613,0.8210777950005583,0.4150991313575152,0.7219844777131049
ENSG00000214517,PPME1,0.32529285273974895,0.7461770704930772,0.9999598556250613,-1.6454745034272416,0.10549889020299466,0.4237295927392867
ENSG00000164070,HSPA4L,0.32496989385275293,0.7464201764836456,0.9999598556250613,0.9692918885092188,0.336585902693909,0.6604037456140112
ENSG00000165895,ARHGAP42,0.32491058827992614,0.7464648213307769,0.9999598556250613,-2.0031784268080797,0.05002856334865902,0.32265632708112024
ENSG00000117407,ARTN,-0.3248636069554842,0.7465001891848464,0.9999598556250613,-2.8920609329552183,0.005448214252979467,0.16199178234143155
ENSG00000216937,CCDC7,-0.3248326347646908,0.7465235055564042,0.9999598556250613,-0.39880048241659066,0.6915635895508705,0.8755381583534256
ENSG00000178297,TMPRSS9,-0.324828462610679,0.7465266464403658,0.9999598556250613,-1.0246038170130507,0.30997536742042586,0.6399594447904109
ENSG00000115474,KCNJ13,-0.324740920973389,0.7465925505955576,0.9999598556250613,-0.22273442070686905,0.8245562135559363,0.9361003122093337
ENSG00000132313,MRPL35,-0.3247058770812579,0.7466189332962448,0.9999598556250613,1.1015707637949208,0.2753813175887571,0.6133221058167663
ENSG00000168556,ING2,0.32460410891311453,0.7466955509190338,0.9999598556250613,-1.8487603175857747,0.0697976071737679,0.3645327822258749
ENSG00000147457,CHMP7,0.32452854564622513,0.7467524414702638,0.9999598556250613,-0.6221605373282724,0.5363725438165389,0.7972256978610592
ENSG00000153391,INO80C,-0.32447414625598475,0.7467933989054898,0.9999598556250613,-1.4520045335193925,0.15210494172184744,0.48918616507263035
ENSG00000111254,AKAP3,0.3243315715855449,0.7469007472119475,0.9999598556250613,-0.8139220279844607,0.4191523800883207,0.7253351631373641
ENSG00000143369,ECM1,-0.3242090677139954,0.7469929877023821,0.9999598556250613,-0.6582687858049686,0.5130746116359775,0.7811689002649892
ENSG00000006715,VPS41,0.32418801085858245,0.7470088430429184,0.9999598556250613,1.6870384601369774,0.097184087167642,0.4092930134214077
ENSG00000185339,TCN2,0.3240551906656452,0.7471088562077911,0.9999598556250613,0.7552794251332717,0.4532603720298152,0.7490836018226901
ENSG00000032444,PNPLA6,-0.3240154993912739,0.7471387444546607,0.9999598556250613,-0.3966870214933054,0.6931126470666964,0.8763324188653603
ENSG00000102699,PARP4,-0.3239152163279751,0.7472142611533583,0.9999598556250613,2.062590601559294,0.04382215038240481,0.30994393554282806
ENSG00000283375,NA,-0.32383326538423124,0.7472759749673323,0.9999598556250613,3.975551217774293,2.040916099598517e-4,0.06100451865064157
ENSG00000161638,ITGA5,-0.32377356297882937,0.747320935389221,0.9999598556250613,-1.3813908376849346,0.1726701937200777,0.5134068007562252
ENSG00000073417,PDE8A,0.3237334980071965,0.7473511078349702,0.9999598556250613,1.8764234828525763,0.06583491563063337,0.35799035203572205
ENSG00000184937,WT1,-0.3234194786948834,0.7475876057503846,0.9999598556250613,1.7886649910689687,0.07910226330565473,0.3792787374765756
ENSG00000135972,MRPS9,-0.32324878854815975,0.7477161681595501,0.9999598556250613,2.5925371119944196,0.012143002357790013,0.19822907537079332
ENSG00000067369,TP53BP1,0.3231401341392657,0.7477980095176298,0.9999598556250613,-0.9783394985371169,0.33213271081690454,0.6575984078877316
ENSG00000238221,NA,-0.32295475234080256,0.7479376507029261,0.9999598556250613,-0.7828541546876089,0.43702549723804796,0.7387611493817043
ENSG00000066735,KIF26A,-0.3227708940731244,0.748076152659592,0.9999598556250613,-0.5726166124598758,0.5692064415017939,0.8160418761185736
ENSG00000206634,SNORA22,0.32269078108104793,0.7481365050529445,0.9999598556250613,-0.45194696098756076,0.6530606375009478,0.8580248188189674
ENSG00000175701,MTLN,0.3226621189092207,0.7481580978242488,0.9999598556250613,0.0642680640825461,0.9489866636680659,0.9803094881340054
ENSG00000122376,SHLD2,-0.32263361015606,0.748179575218208,0.9999598556250613,1.2838387842351453,0.20450843244056885,0.5475619679920315
ENSG00000127951,FGL2,-0.3224276502778361,0.748334743400719,0.9999598556250613,1.8372524644157102,0.0715043481435891,0.3673085291921961
ENSG00000134049,IER3IP1,0.32241622226275013,0.7483433534635234,0.9999598556250613,0.6493073074184593,0.5188058698652283,0.7848965367140739
ENSG00000069667,RORA,0.3223466602098947,0.7483957634038535,0.9999598556250613,-2.4657817760068585,0.016774973823385768,0.2196770029348202
ENSG00000273891,NA,-0.32232681957914755,0.7484107120929107,0.9999598556250613,0.45190572968878484,0.6530901602766152,0.8580248188189674
ENSG00000215114,UBXN2B,0.32225826731845314,0.7484623627321688,0.9999598556250613,0.5248148713296805,0.6017926284641049,0.8314686047001769
ENSG00000254019,NA,-0.3222357726461719,0.7484793115754422,0.9999598556250613,-1.7341625738654542,0.08841589833068053,0.3971409385151936
ENSG00000273110,NA,-0.3222167804087937,0.748493621570133,0.9999598556250613,-0.20636132165529217,0.8372604450363947,0.9411218794457273
ENSG00000280800,NA,0.3221499700621643,0.748543961565051,0.9999598556250613,0.11555949372195873,0.908416885668968,0.9673965888130899
ENSG00000285857,NA,-0.3221449914816087,0.7485477128502522,0.9999598556250613,-1.1272525662975856,0.2644639160794381,0.6050022132165763
ENSG00000261840,NA,0.32208178123227926,0.7485953413492284,0.9999598556250613,-1.408583692498366,0.164510918446054,0.5035385616552406
ENSG00000155066,PROM2,0.32203565822962593,0.7486300953441647,0.9999598556250613,0.29817240969273895,0.7666799956348667,0.9094355412670337
ENSG00000110934,BIN2,0.3219658250392796,0.7486827161243559,0.9999598556250613,1.8819803516186,0.06506230444057504,0.35660453994107477
ENSG00000130717,UCK1,0.3218843847851887,0.7487440845900368,0.9999598556250613,-0.4174212183335665,0.6779734576701658,0.8699714077881395
ENSG00000118579,MED28,-0.32181799041880443,0.7487941165913261,0.9999598556250613,-0.4662487850598739,0.6428540662713431,0.8531512401010812
ENSG00000115963,RND3,0.3217969209326483,0.7488099938967456,0.9999598556250613,0.8618674328185464,0.39245239819755384,0.705894874361605
ENSG00000175707,KDF1,0.32176805293131017,0.7488317480967549,0.9999598556250613,-2.380115467015096,0.02075212526886294,0.2378232718034588
ENSG00000260136,NA,-0.32169786806378053,0.7488846385046858,0.9999598556250613,-0.8047033555420496,0.42440922040878637,0.7288405140716647
ENSG00000140750,ARHGAP17,0.3215828103374916,0.7489713471431789,0.9999598556250613,-0.9926253471328028,0.3251812445394656,0.6519250140541066
ENSG00000161800,RACGAP1,-0.32153144401883466,0.749010058360633,0.9999598556250613,2.641841050195143,0.010680646578718896,0.19217720882405706
ENSG00000112964,GHR,-0.32133192910979136,0.7491604250153274,0.9999598556250613,0.009319993349909838,0.9925970988605428,0.9972317934855726
ENSG00000260618,NA,-0.3213239449461642,0.7491664425738951,0.9999598556250613,0.25243007663243006,0.8016369886176818,0.9263402008847681
ENSG00000155744,HYCC2,-0.32131409115901466,0.749173869264619,0.9999598556250613,-0.10266625714838412,0.9185962419190283,0.9710292809000923
ENSG00000046651,OFD1,0.32121900565868217,0.7492455353852987,0.9999598556250613,0.09322337498253924,0.9260603062945171,0.9741602974664836
ENSG00000269487,NA,0.3211892236238451,0.749267982618476,0.9999598556250613,-2.261701767727556,0.027635030257992278,0.26077149407346784
ENSG00000196865,NHLRC2,-0.32117949927902345,0.7492753120720905,0.9999598556250613,-0.3058126660182437,0.7608862790010046,0.9067320944963478
ENSG00000163938,GNL3,0.32090552105442766,0.7494818250722768,0.9999598556250613,-0.2828986753468001,0.7783022351080344,0.9148993266783269
ENSG00000143442,POGZ,-0.320899475471402,0.7494863821807963,0.9999598556250613,-0.6122499871121092,0.542861450319216,0.8002280964546619
ENSG00000104140,RHOV,0.3207861860393916,0.7495717804420707,0.9999598556250613,1.2161258942889908,0.22906094268199106,0.5721703214207212
ENSG00000078401,EDN1,-0.32073470419963734,0.7496105888074204,0.9999598556250613,-1.44554135164866,0.15390383502818314,0.49183031228607116
ENSG00000177034,MTX3,0.3205019343853907,0.7497860649436525,0.9999598556250613,0.08767734199046472,0.9304472934492499,0.975137969836002
ENSG00000131966,ACTR10,0.3203852395186111,0.7498740416848022,0.9999598556250613,-1.0571993447995731,0.29498001553998,0.6272931229574975
ENSG00000154370,TRIM11,-0.32035218668265997,0.749898960961512,0.9999598556250613,-1.3731920551361305,0.17519028866811975,0.5160151507533144
ENSG00000158716,DUSP23,-0.3203291696939873,0.7499163141455072,0.9999598556250613,-0.3797836972787279,0.7055488690292687,0.8815177268215804
ENSG00000145354,CISD2,-0.3202723828776296,0.7499591279507503,0.9999598556250613,-0.46732566732949093,0.6420883076424002,0.8524494011480045
ENSG00000250986,NA,-0.32024619413619343,0.7499788729353367,0.9999598556250613,3.0506602777572724,0.0034918196043177605,0.1432182546554577
ENSG00000100441,KHNYN,-0.32018083282721516,0.7500281527857441,0.9999598556250613,0.5589476540556436,0.5784357805430234,0.8205497238676547
ENSG00000269318,NA,0.3200672659553182,0.7501137802223394,0.9999598556250613,1.2758631085262202,0.2072939565083426,0.549895698949486
ENSG00000179046,TRIML2,-0.3200049087544844,0.7501607978069915,0.9999598556250613,-0.9834991018582884,0.3296107620525124,0.6556664003232565
ENSG00000101493,ZNF516,-0.319944824827688,0.7502061022355249,0.9999598556250613,2.4982519761942257,0.015456824134143664,0.21361027608042252
ENSG00000227945,NA,-0.3199428323868477,0.7502076045891379,0.9999598556250613,0.7837419569460536,0.4365085715017404,0.7383328736439526
ENSG00000198858,R3HDM4,0.31991216918785403,0.7502307255829355,0.9999598556250613,1.5396396459181751,0.12930511418175136,0.4578731037494153
ENSG00000101342,TLDC2,-0.31990659509140046,0.7502349286476129,0.9999598556250613,1.0769808604886595,0.28612696567881335,0.6211302576878932
ENSG00000228474,OST4,-0.3197828631324207,0.7503282288548282,0.9999598556250613,1.9085609675518658,0.06147205674216741,0.34831285035399157
ENSG00000089916,GPATCH2L,-0.31968025228273583,0.7504056055137894,0.9999598556250613,1.2783022498449466,0.20643909507136884,0.549478789468419
ENSG00000165891,E2F7,-0.31967082722725,0.7504127128769715,0.9999598556250613,2.3497365650838247,0.022353605883920886,0.2434415027000544
ENSG00000264456,NA,-0.3195579390354687,0.7504978427009247,0.9999598556250613,0.451866551615973,0.6531182134013749,0.8580248188189674
ENSG00000163754,GYG1,-0.31941115313584695,0.7506085397045945,0.9999598556250613,0.9036006453161715,0.37009502258223137,0.6890412318043418
ENSG00000174738,NR1D2,-0.3192321713863563,0.7507435239966331,0.9999598556250613,-1.8565632484191912,0.06865999074547421,0.3626415098212051
ENSG00000067560,RHOA,0.3191036779001798,0.7508404359292952,0.9999598556250613,0.7266801053387578,0.47046211290802686,0.7577086030950361
ENSG00000135643,KCNMB4,-0.3190947768031899,0.7508471494348155,0.9999598556250613,-1.811854635733696,0.07539568475548687,0.37437033625607985
ENSG00000139998,RAB15,-0.31889241753672853,0.7509997807984585,0.9999598556250613,-0.359709976070609,0.7204230143839203,0.8882445952117544
ENSG00000253686,LINC01484,0.31875671728159677,0.7511021395875761,0.9999598556250613,-0.39895251495679734,0.6914522085681805,0.8755381583534256
ENSG00000142676,RPL11,0.31865316242936537,0.751180254105375,0.9999598556250613,1.1377788511583249,0.2600788754411148,0.6005733121098272
ENSG00000141179,PCTP,0.3186048459128931,0.7512167015929183,0.9999598556250613,0.03724298423515354,0.9704242999685302,0.9885919167262834
ENSG00000023330,ALAS1,0.31842904371476694,0.751349322512528,0.9999598556250613,-0.9890515291799588,0.3269110739786967,0.653247054806719
ENSG00000184988,TMEM106A,0.31837623029745543,0.7513891651489064,0.9999598556250613,0.2946276005796069,0.7693726553539173,0.9099351112145745
ENSG00000089157,RPLP0,-0.3183756174778062,0.7513896274663003,0.9999598556250613,0.9898342620652767,0.3265316849716039,0.6528947939571615
ENSG00000239697,TNFSF12,-0.31836346102767216,0.7513987984352161,0.9999598556250613,1.1083408372215016,0.2724731287905948,0.61249928462584
ENSG00000141338,ABCA8,0.3182264860216254,0.7515021364825843,0.9999598556250613,-1.7178718380059428,0.09136995981883093,0.4013845191395559
ENSG00000004779,NDUFAB1,0.3181614756581379,0.7515511838498183,0.9999598556250613,0.09496048868099857,0.9246866940843641,0.9735131678392777
ENSG00000137642,SORL1,-0.31809472883873136,0.7516015423666809,0.9999598556250613,1.5604203903931797,0.12431954087114619,0.4520328391162209
ENSG00000119383,PTPA,0.3179496944534767,0.7517109702998259,0.9999598556250613,0.44406945600118153,0.658711237277591,0.8603352032961171
ENSG00000179909,ZNF154,-0.3179406938100577,0.7517177614225994,0.9999598556250613,1.150763502901324,0.2547412573308628,0.5949723441232815
ENSG00000168827,GFM1,0.31792247548704783,0.751731507485685,0.9999598556250613,0.3500991946417984,0.7275834512948458,0.8922443463515991
ENSG00000156853,ZNF689,-0.31783030526921496,0.7518010528668303,0.9999598556250613,1.244254305155638,0.21861163633357386,0.5614607874800607
ENSG00000142507,PSMB6,0.3178129692252888,0.7518141336984816,0.9999598556250613,-1.119106224778507,0.2678932684417538,0.6079101383769812
ENSG00000099385,BCL7C,0.31767511452588176,0.751918153929594,0.9999598556250613,0.7171190301895903,0.4762944164685805,0.761434404806413
ENSG00000138381,ASNSD1,-0.3175757604095573,0.7519931258664981,0.9999598556250613,-0.9396196101876414,0.35146593945135285,0.6729615043747326
ENSG00000131323,TRAF3,-0.3175644611080951,0.752001652394368,0.9999598556250613,-0.6598414873818801,0.5120723048490219,0.7803486274563297
ENSG00000116685,KIAA2013,0.3175639155855076,0.7520020640501196,0.9999598556250613,-1.7536095519228987,0.08499348882607047,0.39048609990909955
ENSG00000107341,UBE2R2,0.3175256596239542,0.7520309324884711,0.9999598556250613,0.1240843481300754,0.9016947814326257,0.9654605208176728
ENSG00000024048,UBR2,0.31747647183278627,0.7520680507489944,0.9999598556250613,-1.0627993186231495,0.2924548735272843,0.6254338289476342
ENSG00000163879,DNALI1,-0.31743833023433204,0.7520968336989249,0.9999598556250613,0.08557169284947203,0.9321134665863279,0.9755642362083091
ENSG00000146701,MDH2,0.3174298507468117,0.7521032326572737,0.9999598556250613,-0.5695196982346932,0.5712911523868233,0.8173663218301317
ENSG00000230551,NA,-0.3173489655299702,0.7521642727367811,0.9999598556250613,0.20398137949293185,0.8391108114321894,0.9422662141713162
ENSG00000170468,RIOX1,0.3172531382061441,0.7522365909470496,0.9999598556250613,1.522980340256637,0.1334160090326994,0.46519937248133675
ENSG00000161692,DBF4B,-0.3171737112711756,0.7522965339342311,0.9999598556250613,0.6990039653579262,0.4874554754274648,0.7676924347362954
